Age_old_vs_young.baseMean	Age_old_vs_young.log2FoldChange	Age_old_vs_young.lfcSE	Age_old_vs_young.stat	Age_old_vs_young.pvalue	Age_old_vs_young.padj	Regime_Sel_vs_Cont.baseMean	Regime_Sel_vs_Cont.log2FoldChange	Regime_Sel_vs_Cont.lfcSE	Regime_Sel_vs_Cont.stat	Regime_Sel_vs_Cont.pvalue	Regime_Sel_vs_Cont.padj
FBgn0033774	28265.0890336362	-0.821463269623718	0.176695565167564	-4.64903162026002	3.33497088632768e-06	7.38916285248036e-05	28265.0890336362	0.48173064657056	0.176695563930936	2.72633130030843	0.00640426809980617	0.0352378467843464
FBgn0032505	17858.1064702448	-0.047025091072866	0.12306057573367	-0.3821296202501	0.702365222187894	0.85238253582484	17858.1064702448	0.253411645073864	0.123060577360773	2.05924310212639	0.0394709560456056	0.132597691091554
FBgn0004181	32.0288119138027	-0.409496089737344	0.561748007987943	-0.7289675867371	0.466021489938348	0.69435884758782	32.0288119138027	-2.30638188024528	0.562425567563989	-4.10077708635263	4.11765065707979e-05	0.00067665253894291
FBgn0003360	21230.9470861122	-0.583899116716467	0.101588112284195	-5.74771106173324	9.04596468459608e-09	3.76690649968836e-07	21230.9470861122	-0.244489904160411	0.10158810378395	-2.4066784894457	0.0160983352509486	0.0701490936754342
FBgn0010217	21514.7638773259	-0.450607291694317	0.0882803063113494	-5.10427875165162	3.32058509108029e-07	9.60434254299405e-06	21514.7638773259	-0.0272720845231264	0.0882802980869542	-0.308926058408456	0.757377773952784	0.869616998104757
FBgn0002940	8370.95529305258	0.0395011949532513	0.086032857852053	0.459140797358839	0.646133061286648	0.818681542802018	8370.95529305258	0.18870617350936	0.0860328726614641	2.19341941831829	0.0282771745269048	0.104673720264779
FBgn0011559	38.5471425754061	-0.192993277152153	0.367162637795821	-0.525634302854846	0.599142318264641	0.791420499817962	38.5471425754061	-1.2727094653257	0.367424664039296	-3.46386508552291	0.000532473495195195	0.00531973916082912
FBgn0086687	13707.8276542286	0.26193980011878	0.0740895828839468	3.53544708881787	0.000407085760596306	0.00435374142685102	13707.8276542286	0.170233102590362	0.0740895836806536	2.29766580041958	0.0215808174590005	0.086563380251564
FBgn0013733	10802.1821555014	0.0405542824040579	0.107489653509643	0.377285451017103	0.705961483084861	0.854738189077794	10802.1821555014	-0.172877745125608	0.107489654402801	-1.60831985260437	0.107765144855504	0.261476896137848
FBgn0065098	21516.1218654103	-0.152623916626126	0.0853310518123012	-1.78860934424957	0.0736777519317095	0.224854683464537	21516.1218654103	0.373786754413679	0.0853310574887126	4.38043035460006	1.18445146210807e-05	0.00023269536015998
FBgn0262736	18678.8808019118	-0.0782256419199501	0.0620008889936289	-1.26168581111778	0.207061864533951	0.438745484522228	18678.8808019118	0.0225026901972759	0.0620008880506324	0.362941417530976	0.716648646521456	0.844826191138699
FBgn0267910	22420.5320187808	-0.0787161993421435	0.174667672569743	-0.450662668048737	0.652232692449279	0.821523431795187	22420.5320187808	0.573792397541046	0.174667674179428	3.28505202944201	0.00101963540915573	0.00871667397548121
FBgn0011761	33139.8936726734	0.0387259527445736	0.0675096996355944	0.573635388005124	0.566214559503763	0.768599765815269	33139.8936726734	-0.00449669333938647	0.0675096997369525	-0.0666081075298448	0.946893691206842	0.978062459341571
FBgn0000042	22566.2534831936	-0.0510592883992632	0.0339368003394355	-1.50454043659298	0.132442269737113	0.330135761732737	22566.2534831936	-0.0236752333701663	0.0339367964830445	-0.697627231314981	0.485410347044883	0.676286560339041
