start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.078385906	0.0795418181818182	0.0798525757575758	-0.000310757575757577	-0.0238636363636364	2009	0.4018	0.5952	0.003	C>S
0.07891631	0.07726	0.0788513636363636	-0.00159136363636364	-0.0227272727272727	2004	0.4008	0.5958	0.0034	C>S
0.079705675	0.0801630303030303	0.0806573484848485	-0.000494318181818183	-0.0231060606060606	2016	0.4032	0.5942	0.0026	C>S
0.081120362	0.0820169696969697	0.0821118939393939	-9.49242424242434e-05	-0.0231060606060606	2023	0.4046	0.5944	0.001	C>S
0.081233304	0.0820206060606061	0.0810310606060606	0.000989545454545454	-0.0231060606060606	2002	0.4004	0.5966	0.003	C>S
0.08901289	0.0884581818181818	0.089510303030303	-0.00105212121212121	-0.0212121212121212	2103	0.4206	0.5788	6e-04	C>S
0.089251431	0.0862066666666667	0.0894405303030303	-0.00323386363636364	-0.0257575757575758	1998	0.3996	0.5988	0.0016	C>S
0.092303933	0.0901624242424242	0.0930099242424242	-0.0028475	-0.025	2023	0.4046	0.5948	6e-04	C>S
0.097026101	0.0958072727272727	0.0978331060606061	-0.00202583333333333	-0.0257575757575758	2032	0.4064	0.5932	4e-04	C>S
0.098361336	0.0993266666666667	0.0974014393939394	0.00192522727272727	-0.0193181818181818	2182	0.4364	0.5626	0.001	C>S
0.103013519	0.0997781818181818	0.103278939393939	-0.00350075757575758	-0.0246212121212121	2053	0.4106	0.5892	2e-04	C>S
0.115699178	0.114606060606061	0.116375909090909	-0.00176984848484849	-0.0229166666666667	2160	0.432	0.5672	8e-04	C>S
0.133701378	0.133514545454545	0.135328257575758	-0.00181371212121212	-0.0215909090909091	2174	0.4348	0.5646	6e-04	C>S
0.163982737	0.158663636363636	0.164209696969697	-0.00554606060606061	-0.0195075757575758	2192	0.4384	0.5606	0.001	C>S
0.169721559	0.169098181818182	0.169630909090909	-0.000532727272727275	-0.0159090909090909	2283	0.4566	0.5432	2e-04	C>S
0.180798208	0.180947272727273	0.180082803030303	0.000864469696969695	-0.015530303030303	2305	0.461	0.538	0.001	C>S
0.203472661	0.203604242424242	0.204021818181818	-0.000417575757575759	-0.015530303030303	2306	0.4612	0.538	8e-04	C>S
0.203608654	0.200772727272727	0.202846515151515	-0.00207378787878788	-0.0125	2321	0.4642	0.5354	4e-04	C>S
0.206207619	0.208875757575758	0.205070454545455	0.00380530303030303	-0.00681818181818181	2411	0.4822	0.5172	6e-04	C>S
0.210861139	0.211080606060606	0.211453712121212	-0.000373106060606062	-0.015530303030303	2311	0.4622	0.537	8e-04	C>S
0.230473422	0.232241212121212	0.230205151515152	0.0020360606060606	-0.0104166666666667	2376	0.4752	0.5242	6e-04	C>S
0.232203123	0.232238787878788	0.233594621212121	-0.00135583333333334	-0.0132575757575758	2345	0.469	0.5294	0.0016	C>S
0.259964497	0.262349090909091	0.258663106060606	0.00368598484848485	-0.0102272727272728	2390	0.478	0.5214	6e-04	C>S
0.271247672	0.272767878787879	0.270545909090909	0.0022219696969697	-0.00909090909090912	2393	0.4786	0.5206	8e-04	C>S
0.285167026	0.279649090909091	0.285170303030303	-0.00552121212121212	-0.0159090909090909	2296	0.4592	0.5404	4e-04	C>S
0.30127772	0.301984242424242	0.300830227272727	0.00115401515151515	-0.00568181818181818	2431	0.4862	0.513	8e-04	C>S
0.339695919	0.345910909090909	0.339245606060606	0.00666530303030303	-0.00113636363636366	2486	0.4972	0.5024	4e-04	C>S
0.343356694	0.344036363636364	0.344161136363636	-0.00012477272727273	-0.0081439393939394	2426	0.4852	0.5134	0.0014	C>S
0.343700728	0.344823636363636	0.343747348484849	0.00107628787878788	-0.00662878787878787	2432	0.4864	0.5132	4e-04	C>S
0.371868338	0.374795757575758	0.370794696969697	0.0040010606060606	-0.00189393939393939	2482	0.4964	0.5036	0	C>S
0.381922383	0.381742424242424	0.384571363636364	-0.0028289393939394	-0.00946969696969699	2403	0.4806	0.5186	8e-04	C>S
0.399414475	0.398767878787879	0.399151439393939	-0.000383560606060609	-0.00587121212121211	2449	0.4898	0.5098	4e-04	C>S
0.400260348	0.400502424242424	0.400294318181818	0.000208106060606059	-0.00871212121212123	2394	0.4788	0.5204	8e-04	C>S
0.408076897	0.410212727272727	0.408817727272727	0.001395	-0.000378787878787895	2490	0.498	0.5008	0.0012	C>S
0.501616326	0.505293333333333	0.499354242424242	0.00593909090909091	0.00416666666666662	2546	0.5092	0.4898	0.001	S>C
0.51	0.5063	0.509508939393939	-0.00320893939393939	-0.00492424242424247	2439	0.4878	0.5114	8e-04	C>S
0.513517813	0.512196363636364	0.512548484848485	-0.000352121212121213	0.00189393939393939	2520	0.504	0.4958	2e-04	S>C
0.58774894	0.585942424242424	0.587166287878788	-0.00122386363636364	0.00284090909090906	2532	0.5064	0.4932	4e-04	S>C
0.68145031	0.681797575757576	0.680720833333333	0.00107674242424242	0.0083333333333333	2591	0.5182	0.4804	0.0014	S>C
0.729833811	0.727797575757576	0.730396439393939	-0.00259886363636364	0.00416666666666671	2557	0.5114	0.4884	2e-04	S>C
0.738917284	0.739603636363636	0.739368712121212	0.000234924242424242	0.0126893939393939	2633	0.5266	0.4722	0.0012	S>C
0.806629179	0.807714545454545	0.806657803030303	0.00105674242424242	0.0170454545454545	2706	0.5412	0.4578	0.001	S>C
0.841421553	0.84409696969697	0.839460606060606	0.00463636363636364	0.021969696969697	2785	0.557	0.4424	6e-04	S>C
0.850355921	0.850205454545455	0.850232196969697	-2.67424242424248e-05	0.0166666666666667	2728	0.5456	0.4532	0.0012	S>C
0.85825607	0.859449696969697	0.858591212121212	0.000858484848484849	0.0181818181818182	2741	0.5482	0.4514	4e-04	S>C
0.872349726	0.871709696969697	0.873239621212121	-0.00152992424242424	0.0178030303030302	2735	0.547	0.4504	0.0026	S>C
0.877218834	0.875343636363636	0.877841212121212	-0.00249757575757576	0.0159090909090909	2749	0.5498	0.4492	0.001	S>C
0.88573934	0.885487878787879	0.884877727272727	0.000610151515151516	0.0212121212121212	2829	0.5658	0.4334	8e-04	S>C
0.932031449	0.932581818181818	0.931304621212121	0.00127719696969697	0.021969696969697	3026	0.6052	0.389	0.0058	S>C
0.942777188	0.94136	0.943142575757576	-0.00178257575757576	0.0178030303030303	3077	0.6154	0.3728	0.0118	S>C
0.943099815	0.944342424242424	0.943964848484849	0.000377575757575757	0.0196969696969697	3123	0.6246	0.3646	0.0108	S>C
0.952971631	0.952267878787879	0.953660151515151	-0.00139227272727273	0.0168560606060607	3167	0.6334	0.3408	0.0258	S>C
0.954716644	0.954453333333333	0.955082954545455	-0.000629621212121212	0.0166666666666667	3164	0.6328	0.3404	0.0268	S>C
0.970602022	0.970769696969697	0.97128553030303	-0.000515833333333333	0.0100378787878788	3193	0.6386	0.2632	0.0982	S>C
0.978240844	0.978837575757576	0.978011515151515	0.000826060606060607	0.00681818181818183	3059	0.6118	0.213	0.1752	S>C
0.989690722	0.989988484848485	0.989778257575758	0.000210227272727273	0	2184	0.4368	0.1182	0.445	Same
0.990537705	0.990550303030303	0.990531439393939	1.8863636363637e-05	0	2044	0.4088	0.1128	0.4784	Same
0.99136251	0.991318181818182	0.991154848484848	0.000163333333333334	0	1936	0.3872	0.106	0.5068	Same
0.993150685	0.993127878787879	0.993038106060606	8.97727272727277e-05	0	1680	0.336	0.0856	0.5784	Same
0.993630573	0.993795151515152	0.993907348484849	-0.00011219696969697	0	1510	0.302	0.0788	0.6192	Same
0.994413408	0.993949090909091	0.994592348484848	-0.000643257575757575	0	1428	0.2856	0.0704	0.644	Same
0.996753247	0.996555151515152	0.996608636363636	-5.34848484848486e-05	0	939	0.1878	0.0464	0.7658	Same
0.997167722	0.996941212121212	0.997178636363636	-0.000237424242424242	0	821	0.1642	0.0438	0.792	Same
1	1	1	0	0	0	0	0	1	Same
1	1	1	0	0	0	0	0	1	Same
