start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.079705675	0.0791271212121212	0.0792376515151515	-0.000110530303030303	-0.00151515151515152	2449	0.4898	0.5088	0.0014	C>S
0.081120362	0.0802909090909091	0.0811955303030303	-0.000904621212121212	-0.00303030303030303	2389	0.4778	0.5196	0.0026	C>S
0.081233304	0.08183	0.0802768939393939	0.00155310606060606	-0.000757575757575756	2482	0.4964	0.5026	0.001	C>S
0.08901289	0.0894369696969697	0.0881983333333333	0.00123863636363636	-0.000378787878787881	2476	0.4952	0.5026	0.0022	C>S
0.089251431	0.0898775757575758	0.0901590151515152	-0.000281439393939394	-0.000378787878787881	2482	0.4964	0.502	0.0016	C>S
0.092303933	0.0920537878787879	0.0925033333333333	-0.000449545454545455	-0.00189393939393939	2439	0.4878	0.5102	0.002	C>S
0.097026101	0.0972925757575758	0.0969831818181818	0.000309393939393939	-0.00132575757575757	2457	0.4914	0.5062	0.0024	C>S
0.098361336	0.0990039393939394	0.0971013636363636	0.00190257575757576	0.000757575757575762	2517	0.5034	0.495	0.0016	S>C
0.103013519	0.102516212121212	0.102496590909091	1.96212121212117e-05	-0.000757575757575762	2472	0.4944	0.5044	0.0012	C>S
0.115699178	0.115666818181818	0.116382348484848	-0.000715530303030303	-0.00340909090909091	2417	0.4834	0.5152	0.0014	C>S
0.133701378	0.133484848484848	0.13425053030303	-0.000765681818181819	-0.00113636363636363	2474	0.4948	0.5038	0.0014	C>S
0.163982737	0.164440454545455	0.16430803030303	0.000132424242424242	-0.00340909090909092	2440	0.488	0.5112	8e-04	C>S
0.169721559	0.170365	0.168269621212121	0.00209537878787879	0.000757575757575762	2516	0.5032	0.4952	0.0016	S>C
0.180798208	0.180456818181818	0.179803181818182	0.000653636363636363	0	2498	0.4996	0.4994	0.001	Same
0.203472661	0.204157121212121	0.203403181818182	0.000753939393939393	-0.000189393939393934	2496	0.4992	0.5	8e-04	Same
0.203608654	0.203765757575758	0.203083939393939	0.000681818181818181	-0.000757575757575735	2479	0.4958	0.5024	0.0018	C>S
0.206207619	0.206843484848485	0.206214242424242	0.000629242424242424	0.000378787878787909	2509	0.5018	0.4976	6e-04	S>C
0.210861139	0.210957575757576	0.211503106060606	-0.000545530303030304	-0.00170454545454546	2458	0.4916	0.5076	8e-04	C>S
0.230473422	0.23150196969697	0.230418560606061	0.00108340909090909	0.000378787878787867	2503	0.5006	0.4988	6e-04	S>C
0.232203123	0.231026363636364	0.230676439393939	0.000349924242424243	-0.00151515151515152	2469	0.4938	0.5044	0.0018	C>S
0.259964497	0.258954090909091	0.259870303030303	-0.000916212121212121	-0.00151515151515152	2470	0.494	0.505	0.001	C>S
0.271247672	0.270711515151515	0.271695454545455	-0.000983939393939394	-0.000757575757575735	2489	0.4978	0.5016	6e-04	C>S
0.285167026	0.285703484848485	0.286087954545455	-0.000384469696969697	-0.000378787878787867	2491	0.4982	0.5008	0.001	C>S
0.30127772	0.30201803030303	0.300940454545455	0.00107757575757576	0.000568181818181829	2505	0.501	0.4976	0.0014	S>C
0.339695919	0.341988484848485	0.340231515151515	0.0017569696969697	0.000757575757575749	2510	0.502	0.4976	4e-04	S>C
0.343356694	0.342660151515152	0.343093712121212	-0.000433560606060606	-0.0011363636363636	2477	0.4954	0.5036	0.001	C>S
0.343700728	0.345266515151515	0.343632803030303	0.00163371212121212	0.00189393939393939	2534	0.5068	0.4928	4e-04	S>C
0.371868338	0.370992272727273	0.372723636363636	-0.00173136363636364	-0.00284090909090909	2450	0.49	0.5088	0.0012	C>S
0.381922383	0.380606060606061	0.382416060606061	-0.00181	-0.00227272727272732	2464	0.4928	0.506	0.0012	C>S
0.399414475	0.401402878787879	0.396571136363636	0.00483174242424242	0.00397727272727275	2570	0.514	0.4848	0.0012	S>C
0.400260348	0.400713181818182	0.401837121212121	-0.00112393939393939	-0.00075757575757579	2485	0.497	0.5018	0.0012	C>S
0.408076897	0.40807196969697	0.407707424242424	0.000364545454545454	0.00170454545454543	2529	0.5058	0.493	0.0012	S>C
0.501616326	0.501546666666667	0.502687878787879	-0.00114121212121212	-0.00265151515151515	2461	0.4922	0.5068	0.001	C>S
0.51	0.50821303030303	0.511167954545454	-0.00295492424242424	-0.00340909090909094	2440	0.488	0.5112	8e-04	C>S
0.513517813	0.511346060606061	0.513152196969697	-0.00180613636363636	-0.00265151515151518	2452	0.4904	0.5074	0.0022	C>S
0.58774894	0.588602878787879	0.588714318181818	-0.000111439393939394	0	2495	0.499	0.4998	0.0012	Same
0.68145031	0.679582424242424	0.681079772727273	-0.00149734848484849	-0.00246212121212119	2460	0.492	0.5074	6e-04	C>S
0.729833811	0.730844090909091	0.727431666666667	0.00341242424242424	0.00454545454545452	2577	0.5154	0.4832	0.0014	S>C
0.738917284	0.737882424242424	0.739958181818182	-0.00207575757575758	-0.000378787878787867	2485	0.497	0.501	0.002	C>S
0.806629179	0.805366363636364	0.807378560606061	-0.00201219696969697	-0.00208333333333333	2450	0.49	0.5084	0.0016	C>S
0.841421553	0.840980303030303	0.84297196969697	-0.00199166666666667	-0.000757575757575735	2481	0.4962	0.5018	0.002	C>S
0.850355921	0.84867803030303	0.849020378787879	-0.000342348484848484	0.0011363636363636	2519	0.5038	0.4958	4e-04	S>C
0.85825607	0.858349393939394	0.858023484848485	0.000325909090909091	0.0011363636363636	2524	0.5048	0.4938	0.0014	S>C
0.872349726	0.871801666666667	0.872413333333333	-0.000611666666666666	0.000757575757575735	2514	0.5028	0.4962	0.001	S>C
0.877218834	0.876150303030303	0.876638787878788	-0.000488484848484849	0.0022727272727272	2558	0.5116	0.487	0.0014	S>C
0.88573934	0.885255909090909	0.885246060606061	9.84848484848416e-06	0.00151515151515147	2536	0.5072	0.4904	0.0024	S>C
0.932031449	0.932655909090909	0.931876893939394	0.00077901515151515	0.0011363636363636	2534	0.5068	0.4908	0.0024	S>C
0.942777188	0.942846666666667	0.943816060606061	-0.00096939393939394	0.00151515151515147	2540	0.508	0.4888	0.0032	S>C
