start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.045900107	0.0467012121212121	0.0462789772727273	0.000422234848484848	-0.000378787878787881	4893	0.4893	0.5041	0.0066	C>S
0.047142602	0.0472517424242424	0.0477409848484848	-0.000489242424242424	-0.00151515151515151	4824	0.4824	0.5117	0.0059	C>S
0.047730765	0.0478561363636364	0.0479554166666667	-9.92803030303031e-05	-0.00113636363636364	4863	0.4863	0.5083	0.0054	C>S
0.049876627	0.0498799242424242	0.0499911363636364	-0.000111212121212121	-0.00151515151515151	4835	0.4835	0.5106	0.0059	C>S
0.049878979	0.0497457575757576	0.0495493181818182	0.000196439393939394	-0.00113636363636364	4845	0.4845	0.51	0.0055	C>S
0.050113114	0.050010303030303	0.0505222727272727	-0.000511969696969697	-0.00227272727272727	4791	0.4791	0.5163	0.0046	C>S
0.05023462	0.050372196969697	0.0497108712121212	0.000661325757575757	-0.000757575757575762	4897	0.4897	0.5051	0.0052	C>S
0.050242394	0.050195	0.0499283333333333	0.000266666666666667	-0.00113636363636363	4876	0.4876	0.5076	0.0048	C>S
0.051264475	0.0511451515151515	0.0511302272727273	1.49242424242421e-05	-0.00113636363636364	4864	0.4864	0.5091	0.0045	C>S
0.053166512	0.0543152272727273	0.0532296590909091	0.00108556818181818	-0.000757575757575762	4908	0.4908	0.5054	0.0038	C>S
0.055263389	0.054639696969697	0.0546762878787879	-3.65909090909094e-05	-0.00132575757575758	4887	0.4887	0.5088	0.0025	C>S
0.056032171	0.0563497727272727	0.0559507575757576	0.000399015151515151	-0.00151515151515152	4849	0.4849	0.5126	0.0025	C>S
0.058464655	0.0590365151515152	0.0581611742424242	0.000875340909090909	-0.000757575757575762	4915	0.4915	0.5065	0.002	C>S
0.059732623	0.0593543181818182	0.0592307196969697	0.000123598484848485	-0.000378787878787881	4940	0.494	0.5025	0.0035	C>S
0.064583333	0.064467803030303	0.0644951515151515	-2.73484848484852e-05	-0.0018939393939394	4842	0.4842	0.5129	0.0029	C>S
0.064900099	0.0639239393939394	0.0640710606060606	-0.000147121212121212	-0.00113636363636363	4908	0.4908	0.5064	0.0028	C>S
0.064901843	0.0656953787878788	0.0644089772727273	0.00128640151515151	-0.000378787878787881	4957	0.4957	0.5023	0.002	C>S
0.065207148	0.0650127272727273	0.0651407954545455	-0.000128068181818182	-0.00151515151515151	4883	0.4883	0.5098	0.0019	C>S
0.066101652	0.0659465909090909	0.0657554924242424	0.000191098484848485	-0.00113636363636364	4917	0.4917	0.5061	0.0022	C>S
0.066256251	0.0663894696969697	0.0664680303030303	-7.85606060606063e-05	-0.00227272727272727	4865	0.4865	0.5126	9e-04	C>S
0.066481013	0.0669499242424242	0.0668153787878788	0.000134545454545454	-0.00113636363636364	4900	0.49	0.5082	0.0018	C>S
0.069125101	0.0687577272727273	0.0681401893939394	0.000617537878787878	-0.000757575757575762	4927	0.4927	0.5055	0.0018	C>S
0.070268034	0.0700900757575758	0.0703482575757576	-0.000258181818181818	-0.00113636363636363	4916	0.4916	0.5063	0.0021	C>S
0.070869081	0.0702734848484848	0.0707614393939394	-0.000487954545454546	-0.00189393939393939	4886	0.4886	0.5099	0.0015	C>S
0.072001216	0.0727216666666667	0.0730650378787879	-0.000343371212121212	-0.00151515151515151	4879	0.4879	0.5098	0.0023	C>S
0.078385906	0.0781481818181818	0.0775856060606061	0.000562575757575757	-0.00189393939393939	4886	0.4886	0.5096	0.0018	C>S
0.07891631	0.0790403787878788	0.0781000757575758	0.00094030303030303	-0.00151515151515151	4896	0.4896	0.5088	0.0016	C>S
0.079705675	0.0798632575757576	0.0794214393939394	0.000441818181818182	-0.00113636363636364	4918	0.4918	0.5069	0.0013	C>S
0.081120362	0.0801162878787879	0.0813343939393939	-0.00121810606060606	-0.00265151515151514	4828	0.4828	0.5156	0.0016	C>S
0.081233304	0.0818128787878788	0.0808376893939394	0.000975189393939394	-0.000378787878787881	4952	0.4952	0.5026	0.0022	C>S
0.08901289	0.0894408333333333	0.0892686363636364	0.000172196969696969	-0.00227272727272727	4859	0.4859	0.512	0.0021	C>S
0.089251431	0.0896643939393939	0.0901604166666667	-0.000496022727272728	-0.00151515151515151	4890	0.489	0.509	0.002	C>S
0.092303933	0.0923518181818182	0.0919758712121212	0.00037594696969697	-0.00151515151515151	4908	0.4908	0.5075	0.0017	C>S
0.097026101	0.0972770454545454	0.0971821212121212	9.49242424242422e-05	-0.00189393939393939	4889	0.4889	0.5099	0.0012	C>S
0.098361336	0.0980034090909091	0.0980125378787879	-9.12878787878827e-06	-0.00113636363636363	4933	0.4933	0.5047	0.002	C>S
0.103013519	0.103990833333333	0.102701401515152	0.00128943181818182	0	4998	0.4998	0.4981	0.0021	Same
0.115699178	0.115096818181818	0.116318371212121	-0.00122155303030303	-0.00265151515151515	4868	0.4868	0.5121	0.0011	C>S
0.133701378	0.134071363636364	0.133873371212121	0.000197992424242424	-0.00151515151515152	4917	0.4917	0.5068	0.0015	C>S
0.163982737	0.164839166666667	0.163107159090909	0.00173200757575758	0.000757575757575762	5034	0.5034	0.4953	0.0013	S>C
0.169721559	0.168662424242424	0.169381856060606	-0.000719431818181819	-0.00189393939393939	4908	0.4908	0.5074	0.0018	C>S
0.180798208	0.181475378787879	0.18045321969697	0.00102215909090909	0.000757575757575735	5010	0.501	0.4976	0.0014	S>C
0.203472661	0.202940303030303	0.204590757575758	-0.00165045454545455	-0.00359848484848485	4876	0.4876	0.5114	0.001	C>S
0.203608654	0.203984848484848	0.203592992424242	0.00039185606060606	-0.000378787878787895	4970	0.497	0.5016	0.0014	C>S
0.206207619	0.206362424242424	0.205814886363636	0.000547537878787878	0	4989	0.4989	0.4996	0.0015	Same
0.210861139	0.211195075757576	0.210570340909091	0.000624734848484848	0.00113636363636363	5039	0.5039	0.4947	0.0014	S>C
0.230473422	0.230208560606061	0.231107916666667	-0.000899356060606061	-0.00227272727272726	4918	0.4918	0.5069	0.0013	C>S
0.232203123	0.231881818181818	0.233349015151515	-0.00146719696969697	-0.00189393939393935	4938	0.4938	0.5054	8e-04	C>S
0.259964497	0.258857272727273	0.260013598484849	-0.00115632575757576	-0.0022727272727273	4909	0.4909	0.5084	7e-04	C>S
0.271247672	0.270673939393939	0.270896439393939	-0.0002225	-0.00303030303030305	4904	0.4904	0.5085	0.0011	C>S
0.285167026	0.284268409090909	0.284919242424242	-0.000650833333333334	-0.00189393939393939	4933	0.4933	0.5064	3e-04	C>S
0.30127772	0.299858333333333	0.301222537878788	-0.00136420454545455	-0.00303030303030305	4891	0.4891	0.5092	0.0017	C>S
0.339695919	0.339624318181818	0.338508560606061	0.00111575757575758	-0.000189393939393934	4991	0.4991	0.5001	8e-04	C>S
0.343356694	0.342193560606061	0.343702196969697	-0.00150863636363636	-0.00189393939393939	4916	0.4916	0.5073	0.0011	C>S
0.343700728	0.342956742424242	0.3431275	-0.000170757575757576	-0.00151515151515152	4951	0.4951	0.504	9e-04	C>S
0.371868338	0.372332878787879	0.370326022727273	0.00200685606060606	0.000378787878787867	5005	0.5005	0.4979	0.0016	S>C
0.381922383	0.383276818181818	0.381649393939394	0.00162742424242424	0.000378787878787867	5008	0.5008	0.4981	0.0011	S>C
0.399414475	0.399383863636364	0.400365340909091	-0.000981477272727273	-0.00189393939393942	4930	0.493	0.5054	0.0016	C>S
0.400260348	0.400305757575758	0.400579734848485	-0.000273977272727273	-0.0011363636363636	4961	0.4961	0.5032	7e-04	C>S
0.408076897	0.407479242424242	0.406866818181818	0.000612424242424243	0.000378787878787867	5007	0.5007	0.4986	7e-04	S>C
0.501616326	0.501803181818182	0.501884431818182	-8.12499999999991e-05	0.000378787878787867	5007	0.5007	0.4984	9e-04	S>C
0.51	0.510436363636364	0.509054507575758	0.00138185606060606	0.00227272727272732	5059	0.5059	0.4934	7e-04	S>C
0.513517813	0.515219242424242	0.514197234848485	0.00102200757575758	0.000378787878787867	5006	0.5006	0.4986	8e-04	S>C
0.58774894	0.589974924242424	0.587736477272727	0.00223844696969697	0.00227272727272726	5061	0.5061	0.4933	6e-04	S>C
0.68145031	0.679969015151515	0.682318143939394	-0.00234912878787879	-0.00151515151515152	4945	0.4945	0.5045	0.001	C>S
0.729833811	0.73070803030303	0.730932537878788	-0.000224507575757576	0.000378787878787867	5003	0.5003	0.4987	0.001	S>C
0.738917284	0.739752272727273	0.738682045454545	0.00107022727272727	0.00151515151515147	5046	0.5046	0.4946	8e-04	S>C
0.806629179	0.806025757575758	0.806627992424242	-0.000602234848484849	-0.000378787878787867	4985	0.4985	0.5006	9e-04	C>S
0.841421553	0.841631212121212	0.841190340909091	0.000440871212121212	0.000757575757575735	5030	0.503	0.4951	0.0019	S>C
0.850355921	0.850808787878788	0.850616363636364	0.000192424242424243	0.00113636363636371	5046	0.5046	0.4942	0.0012	S>C
0.85825607	0.858137954545454	0.857924583333333	0.000213371212121213	0.00189393939393945	5090	0.509	0.4888	0.0022	S>C
0.872349726	0.872814621212121	0.87165071969697	0.00116390151515152	0.00416666666666665	5188	0.5188	0.4798	0.0014	S>C
0.877218834	0.877762196969697	0.877693787878788	6.84090909090907e-05	0.00189393939393945	5099	0.5099	0.4883	0.0018	S>C
0.88573934	0.885380681818182	0.885458257575758	-7.75757575757575e-05	0.00151515151515147	5062	0.5062	0.4924	0.0014	S>C
0.932031449	0.932335757575758	0.931368106060606	0.000967651515151515	0.00227272727272732	5145	0.5145	0.4831	0.0024	S>C
0.942777188	0.942874621212121	0.943197613636364	-0.000322992424242424	0.000757575757575735	5041	0.5041	0.4917	0.0042	S>C
0.943099815	0.94265	0.943402007575758	-0.000752007575757576	0	4997	0.4997	0.496	0.0043	Same
0.952971631	0.953285151515151	0.953290946969697	-5.79545454545498e-06	0.00151515151515147	5121	0.5121	0.4812	0.0067	S>C
0.954716644	0.9542525	0.955045113636364	-0.000792613636363636	0.0011363636363636	5084	0.5084	0.4843	0.0073	S>C
0.970602022	0.970830984848485	0.970710909090909	0.000120075757575758	0	4962	0.4962	0.4655	0.0383	Same
0.978240844	0.977778106060606	0.977884053030303	-0.000105946969696969	0	4882	0.4882	0.431	0.0808	Same
0.989690722	0.989395151515152	0.989702272727273	-0.000307121212121212	0	3770	0.377	0.3254	0.2976	Same
0.990537705	0.990329166666667	0.990387840909091	-5.86742424242421e-05	0	3631	0.3631	0.3121	0.3248	Same
0.99136251	0.991660075757576	0.991287613636364	0.000372462121212121	0	3515	0.3515	0.2864	0.3621	Same
0.993150685	0.993079848484849	0.993281818181818	-0.000201969696969697	0	2939	0.2939	0.2519	0.4542	Same
0.993630573	0.993649924242424	0.993503674242424	0.00014625	0	2883	0.2883	0.241	0.4707	Same
0.994413408	0.994540075757576	0.994453143939394	8.69318181818176e-05	0	2591	0.2591	0.2174	0.5235	Same
0.996753247	0.996758333333333	0.996740909090909	1.74242424242425e-05	0	1727	0.1727	0.1416	0.6857	Same
0.997167722	0.997124393939394	0.997123825757576	5.68181818181739e-07	0	1569	0.1569	0.1287	0.7144	Same
1	1	1	0	0	0	0	0	1	Same
1	1	1	0	0	0	0	0	1	Same
