propSC	propCS	propEqual	ratio.SC.to.CS	ratio.Equal.to.SC.CS	SC.consist	CS.consist
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	3	92
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	5	92
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	4	88
0.457142857142857	0.447619047619048	0.0952380952380952	1.02127659574468	0.0932539682539683	4	91
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	1	93
0.380952380952381	0.552380952380952	0.0666666666666667	0.689655172413793	0.0966666666666667	2	92
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	3	92
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	4	90
0.40952380952381	0.523809523809524	0.0666666666666667	0.781818181818182	0.0852713178294574	2	93
0.476190476190476	0.438095238095238	0.0857142857142857	1.08695652173913	0.0788571428571429	5	86
0.371428571428571	0.6	0.0285714285714286	0.619047619047619	0.0461538461538461	1	97
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	3	91
0.419047619047619	0.523809523809524	0.0571428571428571	0.8	0.0714285714285714	6	89
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	6	88
0.533333333333333	0.4	0.0666666666666667	1.33333333333333	0.05	7	86
0.428571428571429	0.542857142857143	0.0285714285714286	0.789473684210526	0.0361904761904762	5	95
0.514285714285714	0.419047619047619	0.0666666666666667	1.22727272727273	0.054320987654321	6	85
0.457142857142857	0.457142857142857	0.0857142857142857	1	0.0857142857142857	5	88
0.514285714285714	0.428571428571429	0.0571428571428571	1.2	0.0476190476190476	3	92
0.523809523809524	0.40952380952381	0.0666666666666667	1.27906976744186	0.0521212121212121	4	90
0.466666666666667	0.457142857142857	0.0761904761904762	1.02083333333333	0.0746355685131195	5	86
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	4	92
0.514285714285714	0.419047619047619	0.0666666666666667	1.22727272727273	0.054320987654321	6	86
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	3	89
0.476190476190476	0.438095238095238	0.0857142857142857	1.08695652173913	0.0788571428571429	3	91
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	5	89
0.523809523809524	0.39047619047619	0.0857142857142857	1.34146341463415	0.0638961038961039	1	93
0.533333333333333	0.419047619047619	0.0476190476190476	1.27272727272727	0.0374149659863946	6	89
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	1	93
0.504761904761905	0.428571428571429	0.0666666666666667	1.17777777777778	0.0566037735849057	0	95
0.428571428571429	0.533333333333333	0.0380952380952381	0.803571428571428	0.0474074074074074	4	93
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	2	94
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	3	91
0.485714285714286	0.476190476190476	0.0380952380952381	1.02	0.0373482726423903	4	95
0.40952380952381	0.514285714285714	0.0761904761904762	0.796296296296296	0.0956810631229236	3	91
0.4	0.533333333333333	0.0666666666666667	0.75	0.0888888888888889	6	88
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	6	89
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	6	92
0.523809523809524	0.40952380952381	0.0666666666666667	1.27906976744186	0.0521212121212121	4	92
0.438095238095238	0.523809523809524	0.0380952380952381	0.836363636363636	0.0455486542443064	3	95
0.333333333333333	0.6	0.0666666666666667	0.555555555555556	0.12	5	91
0.580952380952381	0.361904761904762	0.0571428571428571	1.60526315789474	0.0355971896955503	6	88
0.447619047619048	0.514285714285714	0.0380952380952381	0.87037037037037	0.0437689969604863	4	93
0.466666666666667	0.466666666666667	0.0666666666666667	1	0.0666666666666667	6	89
0.419047619047619	0.514285714285714	0.0666666666666667	0.814814814814815	0.0818181818181818	2	91
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	3	92
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	6	89
0.380952380952381	0.533333333333333	0.0857142857142857	0.714285714285714	0.12	3	92
0.40952380952381	0.542857142857143	0.0476190476190476	0.754385964912281	0.0631229235880399	5	92
0.533333333333333	0.40952380952381	0.0571428571428571	1.30232558139535	0.0438775510204082	7	89
0.447619047619048	0.514285714285714	0.0380952380952381	0.87037037037037	0.0437689969604863	7	91
0.561904761904762	0.39047619047619	0.0476190476190476	1.4390243902439	0.033091202582728	9	84
0.466666666666667	0.504761904761905	0.0285714285714286	0.924528301886792	0.0309037900874636	2	96
0.619047619047619	0.314285714285714	0.0666666666666667	1.96969696969697	0.0338461538461538	4	90
0.514285714285714	0.457142857142857	0.0285714285714286	1.125	0.0253968253968254	2	93
0.40952380952381	0.552380952380952	0.0380952380952381	0.741379310344828	0.0513842746400886	1	95
0.419047619047619	0.514285714285714	0.0666666666666667	0.814814814814815	0.0818181818181818	4	92
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	3	94
0.466666666666667	0.447619047619048	0.0857142857142857	1.04255319148936	0.0822157434402332	2	89
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	6	88
0.504761904761905	0.447619047619048	0.0476190476190476	1.12765957446809	0.0422282120395328	6	92
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	3	93
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	5	93
0.380952380952381	0.542857142857143	0.0761904761904762	0.701754385964912	0.108571428571429	2	91
0.542857142857143	0.40952380952381	0.0476190476190476	1.32558139534884	0.0359231411862991	5	90
0.504761904761905	0.447619047619048	0.0476190476190476	1.12765957446809	0.0422282120395328	2	93
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	6	91
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	3	92
0.523809523809524	0.438095238095238	0.0380952380952381	1.19565217391304	0.0318614718614719	2	96
0.380952380952381	0.571428571428571	0.0476190476190476	0.666666666666667	0.0714285714285714	5	92
0.457142857142857	0.504761904761905	0.0380952380952381	0.905660377358491	0.0420634920634921	1	96
0.504761904761905	0.447619047619048	0.0476190476190476	1.12765957446809	0.0422282120395328	5	92
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	5	89
0.419047619047619	0.514285714285714	0.0666666666666667	0.814814814814815	0.0818181818181818	2	92
0.428571428571429	0.495238095238095	0.0761904761904762	0.865384615384615	0.0880423280423281	5	91
0.447619047619048	0.485714285714286	0.0666666666666667	0.92156862745098	0.0723404255319149	2	95
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	2	92
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	6	91
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	5	86
0.4	0.542857142857143	0.0571428571428571	0.736842105263158	0.0775510204081633	2	95
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	8	89
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	1	93
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	3	96
0.476190476190476	0.457142857142857	0.0666666666666667	1.04166666666667	0.064	3	95
0.419047619047619	0.514285714285714	0.0666666666666667	0.814814814814815	0.0818181818181818	4	89
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	8	88
0.438095238095238	0.504761904761905	0.0571428571428571	0.867924528301887	0.0658385093167702	9	88
0.495238095238095	0.438095238095238	0.0666666666666667	1.1304347826087	0.058974358974359	2	95
0.361904761904762	0.6	0.0380952380952381	0.603174603174603	0.0631578947368421	3	93
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	9	86
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	4	92
0.571428571428571	0.380952380952381	0.0476190476190476	1.5	0.0317460317460317	3	92
0.457142857142857	0.466666666666667	0.0761904761904762	0.979591836734694	0.0777777777777778	6	89
0.561904761904762	0.380952380952381	0.0571428571428571	1.475	0.0387409200968523	8	86
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	7	88
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	8	89
0.4	0.552380952380952	0.0476190476190476	0.724137931034483	0.0657596371882086	1	96
0.428571428571429	0.504761904761905	0.0666666666666667	0.849056603773585	0.0785185185185185	3	93
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	2	92
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	6	91
0.533333333333333	0.40952380952381	0.0571428571428571	1.30232558139535	0.0438775510204082	4	92
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	3	93
0.561904761904762	0.380952380952381	0.0571428571428571	1.475	0.0387409200968523	9	86
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	6	86
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	4	93
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	3	90
0.561904761904762	0.4	0.0380952380952381	1.4047619047619	0.0271186440677966	6	90
0.533333333333333	0.39047619047619	0.0761904761904762	1.36585365853659	0.0557823129251701	6	88
0.40952380952381	0.476190476190476	0.114285714285714	0.86	0.132890365448505	6	84
0.542857142857143	0.419047619047619	0.0380952380952381	1.29545454545455	0.029406850459482	5	91
0.419047619047619	0.504761904761905	0.0761904761904762	0.830188679245283	0.0917748917748918	0	92
0.542857142857143	0.39047619047619	0.0666666666666667	1.39024390243902	0.047953216374269	4	89
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	4	89
0.419047619047619	0.504761904761905	0.0761904761904762	0.830188679245283	0.0917748917748918	3	92
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	2	93
0.533333333333333	0.40952380952381	0.0571428571428571	1.30232558139535	0.0438775510204082	8	89
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	1	93
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	8	85
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	3	94
0.495238095238095	0.457142857142857	0.0476190476190476	1.08333333333333	0.0439560439560439	5	91
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	4	91
0.428571428571429	0.523809523809524	0.0476190476190476	0.818181818181818	0.0582010582010582	2	92
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	7	89
0.552380952380952	0.371428571428571	0.0761904761904762	1.48717948717949	0.0512315270935961	3	87
0.552380952380952	0.371428571428571	0.0761904761904762	1.48717948717949	0.0512315270935961	2	91
0.419047619047619	0.533333333333333	0.0476190476190476	0.785714285714286	0.0606060606060606	5	92
0.428571428571429	0.495238095238095	0.0761904761904762	0.865384615384615	0.0880423280423281	3	91
0.552380952380952	0.371428571428571	0.0761904761904762	1.48717948717949	0.0512315270935961	5	88
0.457142857142857	0.504761904761905	0.0380952380952381	0.905660377358491	0.0420634920634921	2	92
0.428571428571429	0.514285714285714	0.0571428571428571	0.833333333333333	0.0685714285714286	2	92
0.504761904761905	0.428571428571429	0.0666666666666667	1.17777777777778	0.0566037735849057	5	89
0.504761904761905	0.447619047619048	0.0476190476190476	1.12765957446809	0.0422282120395328	7	90
0.533333333333333	0.40952380952381	0.0571428571428571	1.30232558139535	0.0438775510204082	2	87
0.438095238095238	0.504761904761905	0.0571428571428571	0.867924528301887	0.0658385093167702	7	89
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	2	94
0.514285714285714	0.447619047619048	0.0380952380952381	1.14893617021277	0.0331569664902998	1	94
0.485714285714286	0.466666666666667	0.0476190476190476	1.04081632653061	0.0457516339869281	4	91
0.533333333333333	0.428571428571429	0.0380952380952381	1.24444444444444	0.0306122448979592	5	92
0.428571428571429	0.523809523809524	0.0476190476190476	0.818181818181818	0.0582010582010582	2	92
0.552380952380952	0.4	0.0476190476190476	1.38095238095238	0.0344827586206897	6	88
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	3	91
0.371428571428571	0.552380952380952	0.0761904761904762	0.672413793103448	0.113308913308913	5	91
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	4	91
0.438095238095238	0.495238095238095	0.0666666666666667	0.884615384615385	0.0753623188405797	3	90
0.514285714285714	0.428571428571429	0.0571428571428571	1.2	0.0476190476190476	4	91
0.4	0.561904761904762	0.0380952380952381	0.711864406779661	0.053514739229025	4	91
0.466666666666667	0.457142857142857	0.0761904761904762	1.02083333333333	0.0746355685131195	3	92
0.485714285714286	0.428571428571429	0.0857142857142857	1.13333333333333	0.0756302521008403	4	89
0.476190476190476	0.447619047619048	0.0761904761904762	1.06382978723404	0.0716190476190476	6	88
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	3	93
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	8	90
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	2	92
0.419047619047619	0.542857142857143	0.0380952380952381	0.771929824561404	0.0493506493506494	5	96
0.466666666666667	0.438095238095238	0.0952380952380952	1.06521739130435	0.0894071914480078	2	90
0.552380952380952	0.39047619047619	0.0571428571428571	1.41463414634146	0.0403940886699507	6	87
0.485714285714286	0.438095238095238	0.0761904761904762	1.10869565217391	0.0687208216619981	8	83
0.447619047619048	0.504761904761905	0.0476190476190476	0.886792452830189	0.0536980749746707	3	91
0.514285714285714	0.419047619047619	0.0666666666666667	1.22727272727273	0.054320987654321	4	90
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	6	90
0.457142857142857	0.514285714285714	0.0285714285714286	0.888888888888889	0.0321428571428571	4	97
0.485714285714286	0.419047619047619	0.0952380952380952	1.15909090909091	0.0821661998132586	3	91
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	6	90
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	3	90
0.428571428571429	0.495238095238095	0.0761904761904762	0.865384615384615	0.0880423280423281	3	91
0.561904761904762	0.40952380952381	0.0285714285714286	1.37209302325581	0.0208232445520581	7	90
0.476190476190476	0.447619047619048	0.0761904761904762	1.06382978723404	0.0716190476190476	2	92
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	6	89
0.447619047619048	0.504761904761905	0.0476190476190476	0.886792452830189	0.0536980749746707	3	93
0.40952380952381	0.552380952380952	0.0380952380952381	0.741379310344828	0.0513842746400886	2	95
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	1	92
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	3	93
0.504761904761905	0.419047619047619	0.0761904761904762	1.20454545454545	0.0632524707996406	5	87
0.438095238095238	0.514285714285714	0.0476190476190476	0.851851851851852	0.0559006211180124	3	91
0.40952380952381	0.514285714285714	0.0761904761904762	0.796296296296296	0.0956810631229236	2	90
0.466666666666667	0.438095238095238	0.0952380952380952	1.06521739130435	0.0894071914480078	5	88
0.504761904761905	0.428571428571429	0.0666666666666667	1.17777777777778	0.0566037735849057	3	93
0.495238095238095	0.457142857142857	0.0476190476190476	1.08333333333333	0.0439560439560439	4	89
0.428571428571429	0.523809523809524	0.0476190476190476	0.818181818181818	0.0582010582010582	5	87
0.40952380952381	0.533333333333333	0.0571428571428571	0.767857142857143	0.0744186046511628	4	89
0.542857142857143	0.40952380952381	0.0476190476190476	1.32558139534884	0.0359231411862991	5	88
0.419047619047619	0.504761904761905	0.0761904761904762	0.830188679245283	0.0917748917748918	3	89
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	5	90
0.504761904761905	0.457142857142857	0.0380952380952381	1.10416666666667	0.0345013477088949	2	93
0.495238095238095	0.466666666666667	0.0380952380952381	1.06122448979592	0.0358974358974359	2	93
0.476190476190476	0.457142857142857	0.0666666666666667	1.04166666666667	0.064	3	94
0.428571428571429	0.495238095238095	0.0761904761904762	0.865384615384615	0.0880423280423281	4	93
0.380952380952381	0.542857142857143	0.0761904761904762	0.701754385964912	0.108571428571429	6	88
0.380952380952381	0.571428571428571	0.0476190476190476	0.666666666666667	0.0714285714285714	2	95
0.419047619047619	0.523809523809524	0.0571428571428571	0.8	0.0714285714285714	2	93
0.438095238095238	0.504761904761905	0.0571428571428571	0.867924528301887	0.0658385093167702	7	89
0.542857142857143	0.428571428571429	0.0285714285714286	1.26666666666667	0.0225563909774436	6	91
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	4	89
0.419047619047619	0.495238095238095	0.0857142857142857	0.846153846153846	0.101298701298701	1	94
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	6	92
0.514285714285714	0.4	0.0857142857142857	1.28571428571429	0.0666666666666667	1	92
0.476190476190476	0.495238095238095	0.0285714285714286	0.961538461538461	0.0297142857142857	6	92
0.438095238095238	0.533333333333333	0.0285714285714286	0.821428571428571	0.0347826086956522	4	94
0.485714285714286	0.447619047619048	0.0666666666666667	1.08510638297872	0.061437908496732	2	89
0.514285714285714	0.438095238095238	0.0476190476190476	1.17391304347826	0.0405643738977072	4	94
0.447619047619048	0.514285714285714	0.0380952380952381	0.87037037037037	0.0437689969604863	3	93
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	7	84
0.561904761904762	0.371428571428571	0.0666666666666667	1.51282051282051	0.0440677966101695	3	89
0.447619047619048	0.485714285714286	0.0666666666666667	0.92156862745098	0.0723404255319149	6	90
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	3	95
0.476190476190476	0.476190476190476	0.0476190476190476	1	0.0476190476190476	4	95
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	3	92
0.380952380952381	0.561904761904762	0.0571428571428571	0.677966101694915	0.0842857142857143	2	94
0.419047619047619	0.523809523809524	0.0571428571428571	0.8	0.0714285714285714	1	94
0.4	0.533333333333333	0.0666666666666667	0.75	0.0888888888888889	4	94
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	4	89
0.504761904761905	0.438095238095238	0.0571428571428571	1.15217391304348	0.0495956873315364	3	89
0.457142857142857	0.476190476190476	0.0666666666666667	0.96	0.0694444444444444	6	88
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	8	84
0.438095238095238	0.504761904761905	0.0571428571428571	0.867924528301887	0.0658385093167702	4	93
0.447619047619048	0.514285714285714	0.0380952380952381	0.87037037037037	0.0437689969604863	2	94
0.495238095238095	0.485714285714286	0.019047619047619	1.01960784313726	0.0186813186813187	2	94
0.533333333333333	0.39047619047619	0.0761904761904762	1.36585365853659	0.0557823129251701	2	93
0.438095238095238	0.533333333333333	0.0285714285714286	0.821428571428571	0.0347826086956522	4	93
0.447619047619048	0.476190476190476	0.0761904761904762	0.94	0.0810536980749747	2	90
0.466666666666667	0.476190476190476	0.0571428571428571	0.98	0.0583090379008746	3	91
0.552380952380952	0.419047619047619	0.0285714285714286	1.31818181818182	0.0216748768472906	2	92
0.39047619047619	0.542857142857143	0.0666666666666667	0.719298245614035	0.0926829268292683	2	94
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	3	92
0.438095238095238	0.466666666666667	0.0952380952380952	0.938775510204082	0.101449275362319	2	90
0.457142857142857	0.466666666666667	0.0761904761904762	0.979591836734694	0.0777777777777778	5	90
0.552380952380952	0.40952380952381	0.0380952380952381	1.34883720930233	0.0282430213464696	7	90
0.59047619047619	0.361904761904762	0.0476190476190476	1.63157894736842	0.0291858678955453	5	92
0.457142857142857	0.495238095238095	0.0476190476190476	0.923076923076923	0.0515873015873016	4	93
0.514285714285714	0.419047619047619	0.0666666666666667	1.22727272727273	0.054320987654321	4	91
0.457142857142857	0.485714285714286	0.0571428571428571	0.941176470588235	0.0607142857142857	3	92
0.504761904761905	0.447619047619048	0.0476190476190476	1.12765957446809	0.0422282120395328	5	91
0.495238095238095	0.428571428571429	0.0761904761904762	1.15555555555556	0.0659340659340659	4	85
0.495238095238095	0.466666666666667	0.0380952380952381	1.06122448979592	0.0358974358974359	2	94
0.485714285714286	0.457142857142857	0.0571428571428571	1.0625	0.053781512605042	3	90
0.495238095238095	0.447619047619048	0.0571428571428571	1.1063829787234	0.0516483516483516	5	90
0.523809523809524	0.40952380952381	0.0666666666666667	1.27906976744186	0.0521212121212121	5	90
0.466666666666667	0.485714285714286	0.0476190476190476	0.96078431372549	0.0495626822157434	5	92
0.476190476190476	0.466666666666667	0.0571428571428571	1.02040816326531	0.056	2	95
0.447619047619048	0.495238095238095	0.0571428571428571	0.903846153846154	0.0632218844984802	5	93
0.476190476190476	0.457142857142857	0.0666666666666667	1.04166666666667	0.064	3	93
