start	MeanSel	MeanCont	dFreq_mean	dFreq_med	totalSmore	chanceSmore	chanceCmore	chanceEqual	Direction
0.092303933	0.0921555625	0.09212035	3.52124999999998e-05	0.000375	2523	0.5046	0.4946	8e-04	S>C
0.097026101	0.096889775	0.0970774	-0.000187625	0.000218750000000004	2513	0.5026	0.4968	6e-04	S>C
0.098361336	0.0982361125	0.097739325	0.0004967875	0.001375	2595	0.519	0.4808	2e-04	S>C
0.101556893	0.1013401625	0.1019267875	-0.000586625	0.000125000000000007	2514	0.5028	0.497	2e-04	S>C
0.103013519	0.10289965	0.1038328625	-0.0009332125	-0.000625000000000001	2469	0.4938	0.506	2e-04	C>S
0.115699178	0.1156673	0.1154244	0.0002429	0.000312500000000007	2528	0.5056	0.4942	2e-04	S>C
0.132689038	0.1330204625	0.1330163625	4.10000000000032e-06	0.000625000000000014	2540	0.508	0.4916	4e-04	S>C
0.133701378	0.1339170125	0.1337513625	0.00016565	0.000218749999999997	2510	0.502	0.4976	4e-04	S>C
0.163982737	0.1639041125	0.1639659875	-6.18750000000002e-05	0.000187500000000007	2510	0.502	0.4976	4e-04	S>C
0.169721559	0.169417275	0.169719375	-0.0003021	-0.000281249999999997	2488	0.4976	0.502	4e-04	C>S
0.180798208	0.180228225	0.180931675	-0.00070345	-0.000281249999999997	2481	0.4962	0.503	8e-04	C>S
0.203472661	0.2034014625	0.2035713125	-0.00016985	-0.000406249999999997	2483	0.4966	0.503	4e-04	C>S
0.203608654	0.2030303375	0.2035371625	-0.000506825	0.00021874999999999	2512	0.5024	0.4964	0.0012	S>C
0.206207619	0.2066234875	0.206343575	0.0002799125	0.00068749999999998	2529	0.5058	0.4936	6e-04	S>C
0.210861139	0.2109583375	0.210296325	0.0006620125	0.001	2539	0.5078	0.4922	0	S>C
0.230473422	0.2304691	0.2304563625	1.27374999999999e-05	0.000375000000000014	2515	0.503	0.4964	6e-04	S>C
0.232203123	0.2315305	0.23236315	-0.00083265	0.000218750000000004	2508	0.5016	0.498	4e-04	S>C
0.259964497	0.2601473625	0.259931825	0.0002155375	0.00153124999999998	2564	0.5128	0.4872	0	S>C
0.271247672	0.2713205375	0.2719251375	-0.0006046	-0.000531249999999983	2477	0.4954	0.5044	2e-04	C>S
0.285167026	0.2847525	0.2851236125	-0.0003711125	0.000312499999999993	2516	0.5032	0.496	8e-04	S>C
0.30127772	0.3012295875	0.301585275	-0.000355687500000001	0.000437500000000007	2518	0.5036	0.4962	2e-04	S>C
0.339695919	0.3394055625	0.33995675	-0.0005511875	0.000375000000000014	2512	0.5024	0.4976	0	S>C
0.343356694	0.3440632625	0.3438309625	0.0002323	0.000312499999999993	2508	0.5016	0.4982	2e-04	S>C
0.343700728	0.3430757	0.3433748875	-0.0002991875	-0.000187500000000007	2488	0.4976	0.5018	6e-04	C>S
0.371868338	0.3718042875	0.3729241625	-0.001119875	-0.00156250000000002	2441	0.4882	0.511	8e-04	C>S
0.381922383	0.3811582125	0.3820685625	-0.00091035	-0.000812499999999994	2467	0.4934	0.5062	4e-04	C>S
0.399414475	0.39898825	0.3993162125	-0.0003279625	0.000187500000000007	2512	0.5024	0.4974	2e-04	S>C
0.400260348	0.4004207375	0.4007940125	-0.000373275	-0.000656249999999997	2476	0.4952	0.5046	2e-04	C>S
0.408076897	0.408635275	0.4068321375	0.0018031375	0.000781250000000011	2525	0.505	0.4946	4e-04	S>C
0.501616326	0.50182645	0.5009337125	0.0008927375	0.000562500000000021	2521	0.5042	0.495	8e-04	S>C
0.51	0.510491925	0.5109838625	-0.0004919375	-0.000874999999999959	2466	0.4932	0.506	8e-04	C>S
0.513517813	0.513663225	0.5141730375	-0.0005098125	-0.00159375000000003	2440	0.488	0.5118	2e-04	C>S
0.58774894	0.5877717375	0.5882960375	-0.0005243	-0.00109375	2460	0.492	0.5078	2e-04	C>S
0.68145031	0.6814187875	0.6815732	-0.000154412499999999	-9.37500000000591e-05	2495	0.499	0.5002	8e-04	C>S
0.729833811	0.730319575	0.729499725	0.000819850000000001	6.24999999999654e-05	2502	0.5004	0.499	6e-04	S>C
0.738917284	0.739250025	0.7385576	0.000692425	-0.000250000000000083	2488	0.4976	0.5018	6e-04	C>S
0.794686472	0.7950359125	0.7945997625	0.000436149999999999	-0.000312499999999938	2483	0.4966	0.5032	2e-04	C>S
0.806629179	0.8063029	0.8070592625	-0.0007563625	-0.00165624999999997	2427	0.4854	0.5144	2e-04	C>S
0.850355921	0.849966675	0.8501614375	-0.000194762500000001	-0.00131250000000005	2421	0.4842	0.5148	0.001	C>S
0.85825607	0.857965975	0.85860205	-0.000636075000000001	-0.00131249999999994	2435	0.487	0.5126	4e-04	C>S
0.872349726	0.8724061125	0.872675825	-0.000269712500000002	-0.00109374999999995	2435	0.487	0.5126	4e-04	C>S
0.876635688	0.8767344375	0.8762432375	0.000491199999999999	0	2499	0.4998	0.4998	4e-04	Same
0.877218834	0.8776047625	0.8772409	0.000363862499999999	-0.000281249999999955	2479	0.4958	0.5024	0.0018	C>S
0.88573934	0.885586825	0.8863670625	-0.0007802375	-0.00121875000000005	2423	0.4846	0.5146	8e-04	C>S
0.932031449	0.9321070875	0.9320367125	7.03749999999997e-05	-0.000375000000000014	2462	0.4924	0.5066	0.001	C>S
0.942777188	0.942743975	0.9425080375	0.000235937499999999	-0.00118750000000001	2407	0.4814	0.5174	0.0012	C>S
0.943099815	0.943435775	0.9432267375	0.0002090375	-0.000937500000000036	2402	0.4804	0.519	6e-04	C>S
0.952971631	0.9531488125	0.9532397625	-9.09500000000013e-05	-0.00140625	2380	0.476	0.5226	0.0014	C>S
0.954716644	0.9548541625	0.9545699375	0.000284225	-0.000562500000000021	2439	0.4878	0.5118	4e-04	C>S
0.970602022	0.9704826	0.9705935125	-0.000110912500000001	-0.00112500000000004	2377	0.4754	0.523	0.0016	C>S
0.978240844	0.978191425	0.9784365875	-0.0002451625	-0.00118750000000001	2338	0.4676	0.5312	0.0012	C>S
0.983153455	0.983161675	0.9829892	0.000172475000000001	-0.000500000000000056	2412	0.4824	0.516	0.0016	C>S
0.989690722	0.9897295625	0.98961615	0.000113412500000001	-0.000687499999999952	2330	0.466	0.5308	0.0032	C>S
0.990537705	0.990447975	0.9905956	-0.000147625	-0.001	2271	0.4542	0.543	0.0028	C>S
0.99136251	0.9913553375	0.9913316125	2.37250000000007e-05	-0.000687499999999952	2324	0.4648	0.5324	0.0028	C>S
0.993150685	0.9932396625	0.9932229125	1.67500000000007e-05	-0.000812500000000049	2242	0.4484	0.545	0.0066	C>S
0.993630573	0.993540425	0.993420725	0.000119700000000002	-0.000624999999999987	2269	0.4538	0.537	0.0092	C>S
0.994413408	0.9944235625	0.994446675	-2.31124999999974e-05	-0.000874999999999959	2116	0.4232	0.5586	0.0182	C>S
0.996753247	0.9967291125	0.99681115	-8.20374999999973e-05	-0.000499999999999945	1886	0.3772	0.5524	0.0704	C>S
0.997167722	0.9971536375	0.9972022875	-4.86499999999986e-05	-0.000312499999999938	1834	0.3668	0.5326	0.1006	C>S
1	1	1	0	0	0	0	0	1	Same
1	1	1	0	0	0	0	0	1	Same
