Age_old_vs_young.baseMean	Age_old_vs_young.log2FoldChange	Age_old_vs_young.lfcSE	Age_old_vs_young.stat	Age_old_vs_young.pvalue	Age_old_vs_young.padj	Regime_Sel_vs_Cont.baseMean	Regime_Sel_vs_Cont.log2FoldChange	Regime_Sel_vs_Cont.lfcSE	Regime_Sel_vs_Cont.stat	Regime_Sel_vs_Cont.pvalue	Regime_Sel_vs_Cont.padj
DM06920	498.423916235456	0.043941604432072	0.216634751751342	0.202837282923606	0.839262216055013	0.925727077134581	498.423916235456	0.103593419535742	0.216634866797767	0.478193658606433	0.632512375567422	0.790135469558625
DOC2	386.940401751687	-0.104174774666739	0.138427672097661	-0.752557440922963	0.451715900294447	0.681317942409345	386.940401751687	-0.132639865565181	0.138427227684407	-0.958192024675806	0.337965938078647	0.544610056903076
Beagle2	548.265735606787	0.0745290432441977	0.157251608856006	0.473947731195827	0.635537180730033	0.813063853721841	548.265735606787	-0.139818613281387	0.157251653197767	-0.889139226444534	0.373928259599571	0.581495841148941
JUAN	448.313476502551	0.318809338117059	0.205304055477982	1.55286429863656	0.120455557547844	0.310403689331652	448.313476502551	0.109138677787482	0.205303770726459	0.531596070550967	0.595005786896641	0.763165505138793
ACCORD	491.154408809444	0.245509497590548	0.199165629370602	1.2326900899839	0.217691410562795	0.450775918575014	491.154408809444	-0.195629811115511	0.199165499208544	-0.982247487104524	0.325977938146676	0.53237277877418
DMDM11	282.404599560772	0.00129789899573391	0.252126408203894	0.00514781059620022	0.995892659544085	0.997932204200545	282.404599560772	-0.255746334867648	0.252126701308156	-1.01435640707911	0.310412717430672	0.517161717566847
DMMDG3	413.313042128526	-0.0264477389078489	0.153979866933838	-0.171761019375429	0.863625412043715	0.936864038210563	413.313042128526	-0.165356404433836	0.153979963142413	-1.07388260822547	0.282875299143194	0.487572310572206
TABOR	256.10351919044	-0.464009879326068	0.152738354529106	-3.037939493041	0.00238201777640095	0.0180464740311461	256.10351919044	-0.0154493062033534	0.152726515559378	-0.101156673068646	0.919426090114232	0.964622281926809
TC1-2	470.943085764827	0.0402886576079	0.0897478753570108	0.448909318996516	0.653497073264708	0.821189527163987	470.943085764827	-0.140034140323082	0.0897482716840708	-1.56029901964047	0.118689234965339	0.282654709676778
ROVER	393.554867154638	-0.32077114207646	0.152553859311902	-2.10267471123514	0.0354942141234373	0.135679868636564	393.554867154638	-0.326620548280249	0.152552625563795	-2.14103524651342	0.032271195807498	0.117663430795937
DMIS176	418.628434756951	-0.0611653706056913	0.100563472755713	-0.608226515349895	0.543037250950172	0.751902657458775	418.628434756951	-0.356817283941587	0.100568011284492	-3.54801968721649	0.000388139208356076	0.00433393262354415
ROXELEMENT	404.362103943444	-0.10963816690809	0.14284374474358	-0.767539153393818	0.442761023479806	0.674368692470201	404.362103943444	-0.0887020891176344	0.142843245760559	-0.62097503207342	0.534616051190603	0.718928783063254
BS	355.483202536686	-0.0803659197316692	0.144899927971919	-0.554630501591716	0.579147421625908	0.77743845644357	355.483202536686	-0.487778393080119	0.144904602412689	-3.36620359159416	0.000762104376588205	0.007281878230347
DMIFACA	317.987579509143	-0.0214815521404666	0.171917829488469	-0.124952439222759	0.900561203147789	0.951699982772182	317.987579509143	-0.225451713916554	0.17191828760063	-1.31138878279362	0.189726446629576	0.380273167728167
TAHRE	391.057962181248	-0.0308284580384145	0.175072128823437	-0.17609003926322	0.8602232061695	0.935333436115596	391.057962181248	0.475557276649138	0.175075894221355	2.71629214726656	0.00660176340808437	0.0372416094057817
GYPSY12	280.055484840672	-0.252507735375356	0.130046063097424	-1.94167919705643	0.0521759486292853	0.177852587736922	280.055484840672	-0.124540774094013	0.130040923136124	-0.957704475564558	0.338211799302967	0.544838750563094
DMGYPF1A	459.436566406092	0.907781364178648	0.400649832208598	2.26577248060848	0.023465317135478	0.10301789784484	459.436566406092	-0.658205057493801	0.400649454860343	-1.64284525913865	0.100414953338058	0.253712953357381
GYPSY7	182.000674054426	0.228870561817865	0.191280389231355	1.19651869560473	0.231494207294912	0.467085305200025	182.000674054426	-0.635521883732831	0.191294543845391	-3.32221646763995	0.000893053818430335	0.00816534305718956
CIRC	331.07540840306	-0.0314949369715049	0.115798137813413	-0.271981376956623	0.785636338796877	0.895701701601138	331.07540840306	-0.158955641792684	0.115798368619269	-1.37269327442178	0.169847720906515	0.355993368817428
INVADER4	218.147185709226	0.277005237768655	0.163620557521627	1.69297331560578	0.0904605465697997	0.257351918927305	218.147185709226	-0.163987253439561	0.163618304669576	-1.0022549357832	0.31622048132857	0.523173176209543
TRANSIB2	277.436866731572	-0.109841112570528	0.0929492304284859	-1.18173235070557	0.237311917663771	0.474504048880088	277.436866731572	-0.17804014995045	0.0929475138344114	-1.91549125528665	0.0554298832990215	0.172333792661165
IVK	251.247811577669	-0.017191128749279	0.211972005141239	-0.08110093942747	0.935361678595719	0.970056715689264	251.247811577669	-0.404494346006476	0.211974024118435	-1.90822600877018	0.0563620114255486	0.174089270354079
TIRANT	320.46582703735	-0.164927806490586	0.188729282707349	-0.873885621376145	0.382180545842566	0.622187642778673	320.46582703735	-0.283990652960807	0.188729371022371	-1.50475069896325	0.132388183181747	0.304223038165216
DMTNFB	299.558242376232	-0.0898754573560237	0.104210912826905	-0.862438058721429	0.388446504853502	0.626900310505387	299.558242376232	-0.150279379307882	0.104209876355436	-1.4420838462116	0.149278721545161	0.328271566686714
DMPOGOR11	355.777643028468	-0.31486362258526	0.180535664920215	-1.74405219447586	0.081149988951543	0.239794745912926	355.777643028468	-0.260540785296609	0.180534381966879	-1.44316435716055	0.14897417745873	0.327947551750074
DM33463	286.914082596651	0.014788803597927	0.0954091565264766	0.155004028295995	0.876818141569903	0.942357976119775	286.914082596651	-0.171931746793915	0.0954108161158674	-1.80201526192921	0.0715430043965157	0.203662448494698
DM88	184.004627866496	-0.0242254311377419	0.127078982073965	-0.190632870537487	0.848813235467516	0.930092514240752	184.004627866496	-0.461515733959156	0.127103082362298	-3.63103494723786	0.000282286953061279	0.00336833726546047
GYPSY6	333.434264150079	-0.0244997719113673	0.188642521905608	-0.129874069026847	0.896666060420188	0.950643213196433	333.434264150079	0.0735440160408097	0.188642718554861	0.389858758420202	0.696640991648687	0.831174844387248
DME278684	245.067757932427	-0.0713369942196962	0.154689597270612	-0.461162194991691	0.644682242637041	0.817337358984069	245.067757932427	-0.116552550289449	0.154689115889691	-0.753463161380813	0.45117164028634	0.64978891053551
DMTRDNA	238.369768560488	-0.0523364531289457	0.186624249596493	-0.280437581086617	0.779141807748492	0.891760453059507	238.369768560488	-0.0119819876067248	0.186624064020279	-0.0642038724728595	0.94880789397159	0.978393491598652
GYPSY2	381.190963532591	-0.0533884090699084	0.114571334868691	-0.465984001417947	0.641226952211461	0.816358141903487	381.190963532591	-0.0502284806106341	0.114570893944429	-0.438405243089023	0.661092546378744	0.809122460450058
DIVER2	236.665742526215	-0.100598646720375	0.140573575228389	-0.715629851178882	0.474219936234824	0.700776520294089	236.665742526215	-0.186766249303885	0.140573220983572	-1.32860475129691	0.183978403697162	0.373295133583624
TC1	246.274814267598	-0.0659195067840378	0.090985089076195	-0.724508899791633	0.468753365344304	0.695724313604419	246.274814267598	-0.163932244554091	0.0909847240626987	-1.801755692979	0.0715838514785743	0.203726392912033
McCLINTOCK	67.4292835459871	-0.193874452286078	0.172364585510542	-1.12479284367971	0.260676827675344	0.501192833808671	67.4292835459871	-0.224409297490448	0.172350861348497	-1.30204917883577	0.19289957452732	0.384233605085688
GTWIN	299.825506433488	0.000228079082569147	0.185329968679598	0.00123066487408442	0.999018071745307	0.999768414431496	299.825506433488	0.0549181080116152	0.185330188096115	0.296325755538185	0.766981318645096	0.875778756185605
INVADER	187.93559338667	0.0383211601026657	0.124401363985015	0.308044533235838	0.758048446215946	0.881537225580695	187.93559338667	-0.156679909970208	0.124402746612641	-1.25945699943482	0.207865312545186	0.40276628975582
G4_DM	260.064990846083	-0.0712801556716015	0.116584213377035	-0.61140486869419	0.540931580246893	0.749871272203903	260.064990846083	-0.312729109774262	0.116589133151371	-2.68231782260734	0.00731139617113646	0.0401918075863483
DMHFL1	227.687388585572	-0.0688783176271679	0.124620031479843	-0.552706629979537	0.580464312711431	0.777949375047972	227.687388585572	0.0176015361848331	0.124619373293262	0.141242374437336	0.887678471633658	0.94683182185245
STALKER4	188.522175886428	-0.0945829267058066	0.111089514112269	-0.851411831815369	0.394540621488581	0.632503825002103	188.522175886428	0.0297126015661033	0.111087171589072	0.267471042255128	0.789106507156034	0.889361003914002
GYPSY10	215.703288093393	-0.0071553522138349	0.111295268986113	-0.0642916116652515	0.948738032559523	0.975913692742333	215.703288093393	-0.126792204100286	0.111295536003455	-1.13923890079787	0.254603524480593	0.457772879469938
G5_DM	232.862289219091	-0.00608878784501614	0.149879334632454	-0.0406245988477835	0.967595173296607	0.985384625793258	232.862289219091	-0.441948782877524	0.149887689029045	-2.94853290313844	0.00319286149437713	0.0216027282838478
TARTC	206.580136694458	0.0869557159293101	0.509548263724636	0.170652560551755	0.864496966716904	0.937402689207879	206.580136694458	-1.11053340549316	0.509550713666291	-2.17943646374806	0.0292992598063304	0.110563411213698
INVADER6	212.541133965644	0.031824128481776	0.115422970548829	0.275717461874826	0.782765082675607	0.894599548988773	212.541133965644	-0.0380664720253743	0.115423033261194	-0.3297996158118	0.741551377687673	0.860081411649055
DMBARI1	262.80867768598	-0.0577676689252715	0.197367850912777	-0.292690368051891	0.769758832828981	0.886195616456368	262.80867768598	-0.516973996400071	0.197371881868533	-2.61928898638369	0.00881132673553993	0.0462811129915709
DMTHB1	172.006726021875	-0.0299259934706016	0.103621608379773	-0.2888007042018	0.772733893186098	0.888214346432723	172.006726021875	-0.177673585373519	0.103624182740287	-1.71459576978109	0.0864193648629938	0.230004505632595
QBERT	193.24962235797	-0.00782481696648121	0.124126257725274	-0.0630391756738508	0.949735308665161	0.976426346494046	193.24962235797	-0.241322340009848	0.124130619757359	-1.94410001723641	0.0518833911987191	0.164037486141543
INVADER3	163.637423318416	0.0703630612449848	0.12525455784767	0.561760485638837	0.574279217620914	0.774446340037635	163.637423318416	-0.0906786989166643	0.125254586613847	-0.723955117078638	0.469093290354576	0.662713399025759
G5A	172.119438136875	-0.106216966709106	0.0998052987649582	-1.06424175893954	0.287219194223235	0.528674244421321	172.119438136875	-0.265019819624916	0.0998120979184147	-2.65518734854708	0.00792643727132782	0.0426182196414134
TRANSIB3	170.521421194888	0.0371303580557038	0.117992846824634	0.314683127451689	0.753002256240348	0.878627334561845	170.521421194888	-0.241726915803895	0.117999997087278	-2.04853323534494	0.0405077789831283	0.138334317150566
GYPSY3	188.642901571313	0.278276479038893	0.123120976209428	2.26018739946918	0.023809622564506	0.104132736601487	188.642901571313	0.130054155893003	0.123118069353052	1.05633686896162	0.290814337369899	0.495862016191122
STALKER	144.321190804249	-0.127700754374723	0.108068303114857	-1.18166706327386	0.237337832123311	0.474504048880088	144.321190804249	0.0657158713399153	0.108062867822821	0.608126294109298	0.543103714224253	0.725846647203216
DOC5	171.835228993913	-0.070551505238025	0.144489721480914	-0.488280443168716	0.625351211963927	0.807179957058312	171.835228993913	-0.386305912123896	0.144500793335236	-2.67338263830622	0.00750905457364279	0.0409367753041319
JOCKEY2	133.631979551657	-0.0881166212831195	0.0889084122101774	-0.991094308093299	0.321639532079224	0.564251745942446	133.631979551657	-0.137108194451636	0.0888984911219476	-1.54230058037269	0.123000567994412	0.289235038434353
FB	111.480878867929	-0.0962377108403041	0.297209862617952	-0.323803893964356	0.746086507943257	0.876694062630811	111.480878867929	-0.418140089838504	0.297213394177077	-1.40686825705231	0.159466457781983	0.343139359129635
DMAURA	84.1129752175856	0.102979702063153	0.176568778104401	0.583227132048587	0.559740408575271	0.763595680518054	84.1129752175856	-0.0430435148622359	0.176567933014573	-0.243778777535348	0.807402157616184	0.901578690432728
FW2	60.6075642373503	0.0109680935043997	0.153799059050254	0.0713144382815493	0.943147504400177	0.973488717954758	60.6075642373503	-0.276378157873359	0.153834963978836	-1.79658869950645	0.0724009397275893	0.205078651860203
MARINER2	94.9615827831949	-0.0296915973147781	0.119050825947174	-0.249402699045137	0.803049297566908	0.905114606172733	94.9615827831949	-0.0501724900459953	0.119047062763829	-0.421450885735246	0.673425868139334	0.81702739085975
G2	116.06245927727	-0.296010769359999	0.109958899809863	-2.69201283272069	0.00710222124436305	0.0426454765602682	116.06245927727	-0.102843456780679	0.109891103557955	-0.935866994241628	0.349341672752326	0.555830015799659
DOC4	58.9276830635398	0.0466129476540245	0.165973307065011	0.280846049755256	0.778828481824504	0.891624192224448	58.9276830635398	-0.0937303562602488	0.165974019953437	-0.564729084024985	0.572258048795732	0.747308711192089
HEL	67.2208724968134	0.0559174687076202	0.127907292002389	0.437171859651098	0.661986716118587	0.826253744703173	67.2208724968134	-0.157035110482568	0.127917679094721	-1.22762632650867	0.21958727435888	0.417145835961467
FROGGER	63.8284507294788	-0.132705593936349	0.165740953212139	-0.800680769384097	0.423316478303182	0.65779858953031	63.8284507294788	-0.145400646462641	0.165727243358076	-0.877349091896031	0.380297055200205	0.587241815598957
BS3	83.0567788375164	-0.0518217494426897	0.123651230985587	-0.419096106279201	0.675145896234765	0.83499124849471	83.0567788375164	-0.153079174460068	0.123650613283015	-1.23799769686298	0.215716914813188	0.412710250389559
TC3	62.5521542652956	-0.123353344345807	0.141386470607129	-0.872455078736423	0.382960164201556	0.622275487763761	62.5521542652956	-0.320771403153894	0.141424525346664	-2.26814551696468	0.0233203388980363	0.0944051364769469
G6_DM	81.7660370722745	0.0979919313984073	0.28236310723193	0.347042261855822	0.728559569120123	0.86655272158185	81.7660370722745	0.206208061399427	0.282367961356829	0.730281369063826	0.465218214069512	0.65984548277712
HOPPER2	51.5300921375917	-0.1424953871886	0.131197070181481	-1.0861171441671	0.277427168294789	0.519341182414428	51.5300921375917	0.00618827350045237	0.131142368946877	0.0471874463618932	0.962363832729426	0.982697674520658
TRANSIB4	68.0377816100429	-0.152815364457706	0.155262290949323	-0.984240046461662	0.324997499872831	0.567705435731871	68.0377816100429	-0.242779920603645	0.155258716424296	-1.56371201691613	0.117885214376134	0.28152025570127
RT1C	80.5316796163181	-0.313991227156942	0.148302640967591	-2.11723287669274	0.0342400884443691	0.13270011835057	80.5316796163181	-0.120848714148012	0.148239638109258	-0.815225372170311	0.414943317174646	0.61979063258652
DMTOM1_LTR	87.9424242638211	-0.0286151916669165	0.0874636431369643	-0.327166701964454	0.743541804225691	0.875205905728455	87.9424242638211	-0.134096023161116	0.0874638253682858	-1.5331598246072	0.12523648040016	0.292787640113711
GYPSY8	66.4123391883526	-0.114138399204867	0.173079309229855	-0.659457214803694	0.509602211969264	0.72677608133012	66.4123391883526	-0.0630594504476444	0.173067801338453	-0.36436269462004	0.715587188992132	0.844522425477514
GYPSY5	58.7674953001213	-0.0277032516357883	0.180205401583768	-0.153731527425445	0.877821424978159	0.942717531874737	58.7674953001213	-0.182755808688683	0.180210391151695	-1.0141246990294	0.310523253829787	0.517277025311079
INE1	59.965209273053	-0.193550048500374	0.117105396332665	-1.65278505142966	0.0983746174613664	0.273100031406342	59.965209273053	-0.152682565917337	0.117016431074927	-1.3047959548482	0.191962336935146	0.382915150823462
DMZAM	55.3484537729281	-0.21712684527723	0.304877596327984	-0.712177109411633	0.4763551098133	0.702302329508798	55.3484537729281	-0.904710215193351	0.304966410728667	-2.9665897074753	0.00301122501598178	0.0205765683146797
LOOPER1_DM	60.5158724737503	-0.148095703405813	0.176840590817689	-0.837453113682989	0.402337921224976	0.640023599152654	60.5158724737503	-0.273587303160865	0.17684483417344	-1.54704718653271	0.121851867710385	0.287343599873942
S2	44.5774292683749	-0.16651412569651	0.121614784689551	-1.36919311349828	0.170938918083847	0.388717218253023	44.5774292683749	-0.262019955992549	0.12160324949515	-2.15471179495907	0.0311843942285211	0.11504127985806
GYPSY11	31.741289681356	-0.125628506156815	0.209291137931462	-0.60025716998087	0.548334857994819	0.755851184110009	31.741289681356	-0.721667736329394	0.209791620236353	-3.43992641610927	0.000581872363891358	0.00592137916977897
G3	44.723824823323	-0.16422329764336	0.135350483286557	-1.2133188863144	0.225007924858184	0.459684770634943	44.723824823323	-0.299024168421921	0.135379270965201	-2.20878843777187	0.0271893596371926	0.104975081609728
TRANSIB1	41.2741156771971	-0.257024834392357	0.177169027046423	-1.45073232425107	0.146854410854719	0.353673368881658	41.2741156771971	-0.189750326560515	0.177085685457429	-1.07151702335721	0.283937020516507	0.488796545977873
DMREPG	72.5787387448981	-0.425183876635431	0.158196233738603	-2.6876991100685	0.0071946194392996	0.043039437634078	72.5787387448981	0.0810425510408456	0.158092777036179	0.512626525766572	0.608212594502358	0.772548542751452
GYPSY9	39.6868918902313	0.90276168771612	0.21985745009827	4.10612279598717	4.02355644254174e-05	0.000622511505991669	39.6868918902313	-0.371944463569719	0.219397953361175	-1.6952959581962	0.0900192911690762	0.235930919025952
R1-2	27.2626743687209	0.00245186060444559	0.174825064124314	0.0140246515379632	0.988810313886568	0.993633366076499	27.2626743687209	-0.200377741334312	0.174873267430639	-1.1458454701419	0.251859097263449	0.454646714803373
FW3	20.5926946795403	0.213620640826251	0.195014103500656	1.09541123945188	0.273336512279289	0.514826478969972	20.5926946795403	-0.28554423108655	0.195094426409855	-1.46362064945248	0.143297627288614	0.319882685216593
AF541951	17.9363644881465	-0.33014828636431	0.225153259293393	-1.46632692504842	0.142559243632877	0.346097415336132	17.9363644881465	-0.543873787458597	0.225436454422904	-2.41253700006444	0.0158419294194626	0.071534426602963
OSV	16.7182594649321	-0.0724798321317782	0.206811999526779	-0.350462411744117	0.72599169465552	0.864960298679441	16.7182594649321	-0.15903150090899	0.206794869761436	-0.769030204146034	0.441875380166336	0.642685816121547
INVADER5	13.5832152112296	-0.0938793212369609	0.27981544779495	-0.335504426137888	0.737244606436815	0.871498229654471	13.5832152112296	-0.154120068030787	0.279787980176736	-0.55084592244968	0.581739300786029	0.754494956785693
Q	13.2152009718483	-0.0921429736129914	0.225710943194611	-0.408234409501113	0.683101588203789	0.83885382459062	13.2152009718483	-0.52736240784071	0.226795680502044	-2.32527536094744	0.0200572409114396	0.084616273841756
STALKER3	10.892975648986	-0.059610033281074	0.293067802584418	-0.203400144114785	0.838822287176338	0.925518192080404	10.892975648986	-0.0871879863828315	0.29303129415571	-0.297538140539016	0.766055693747616	0.875282438944674
BS4	2.50977678840027	-0.122035510417608	0.528512878903732	-0.230903569787629	0.817389717382034	0.913717986788884	2.50977678840027	-0.603753668014975	0.531739157841725	-1.13543202359884	0.256194348396412	0.459092795861731
