Ins	rep	study	regime	diet	1360	412	ACCORD	AF222049	AF541951	BAGGINS	Beagle	Beagle2	BLOOD	BS	BS3	CIRC	DIVER2	DM_ROO	DM06920	DM23420	DM33463	DM88	DMBARI1	DMBLPP	DMCOPIA	DMCR1A	DMDM11	DME010298	DME278684	DME487856	DME9736	DMGYPF1A	DMHFL1	DMIFACA	DMIS176	DMIS297	DMLINEJA	DMMDG3	DMPOGOR11	DMREPG	DMRER1DM	DMRER2DM	DMRTMGD1	DMTHB1	DMTN1731	DMTOM1_LTR	DMTRDNA	DMU89994	DMW1DOC	DMZAM	DOC2	DOC3	DOC4	DOC5	F	FROGGER	FW2	FW3	G2	G3	G4_DM	G5_DM	G5A	G6_DM	G7	GTWIN	GYPSY10	GYPSY2	GYPSY3	GYPSY4	GYPSY6	GYPSY7	HEL	HOPPER2	INVADER	INVADER2	INVADER3	INVADER6	IVK	JOCKEY2	JUAN	LOOPER1_DM	MARINER2	McCLINTOCK	OPUS	OSV	PPI251	QBERT	QUASIMODO	ROOA_LTR	ROVER	ROXELEMENT	RT1B	S2	SPRINGER	STALKER2	STALKER3	TABOR	TAHRE	TC1	TC1-2	TC3	Tinker	TIRANT	TRANSIB1	TRANSIB2	TRANSIB4
1595.40656309875	HP2	Hoedjes	Sel	High	67.946345	16.733351	5.888408	13.540094	1.237209	24.147441	13.995278	8.389662	17.444761	8.772195	9.572327	17.052	8.445794	73.299894	17.366876	9.070552	21.383426	11.925452	33.530067	15.131692	25.054283	60.052074	8.463242	13.570363	11.962545	14.19921	19.424813	4.533747	24.003808	21.116324	22.357007	27.639134	24.913999	11.057209	18.862299	8.176478	115.889537	20.301414	16.947852	14.466226	7.016432	6.161373	17.878753	11.793254	46.25721	2.489892	12.471345	19.283055	4.439896	8.202916	84.8996	1.816471	2.928776	2.168209	9.160408	1.553506	8.780693	6.488004	6.629881	6.626477	1.094302	2.652348	4.131513	5.801658	2.910886	14.062635	8.160923	4.631357	4.5458	4.514433	9.640429	17.298048	6.65514	2.395166	14.780005	3.872127	10.530436	2.48536	10.79512	6.444096	14.982036	1.473565	21.282175	5.499887	22.661244	8.422285	7.122595	13.226195	27.699468	4.886784	4.326603	5.098888	9.162315	5.95565	11.1191	18.298226	12.703389	3.887284	10.384234	5.122519	3.169074	13.877853	2.751807
1601.55267607766	HP3	Hoedjes	Sel	High	66.396886	18.539666	6.320793	15.193296	1.201352	25.37444	13.749391	6.987998	16.541349	8.286143	9.980125	18.63959	8.810647	69.419704	15.69717	8.914791	21.995066	11.708777	33.653354	14.035115	24.682388	61.795564	9.069578	14.617527	11.677762	13.433162	17.08049	4.982244	24.395817	21.941216	21.440026	26.809707	23.375883	13.363726	17.282814	9.383817	128.551492	16.72808	18.346185	14.039702	6.996352	6.409754	18.142017	10.977031	46.108244	2.666124	12.239288	20.13951	4.457424	8.722477	89.124021	1.835539	2.953533	2.327271	8.842423	1.643854	9.101285	6.675783	6.626101	6.538809	1.057662	2.363218	4.139251	6.016759	2.951952	14.347732	7.744293	4.744657	4.678654	4.594304	9.337307	17.639481	6.463997	2.162613	14.306733	3.779155	9.133729	2.421347	10.717083	6.884196	15.111692	1.462358	20.870263	5.698171	21.204647	8.608177	7.255089	13.477282	28.391514	4.944722	3.919967	4.561091	9.175734	6.168873	9.801573	17.987675	12.199412	3.680991	10.510989	5.051935	3.086802	13.793494	2.785853
1587.40898279036	HP4	Hoedjes	Sel	High	67.0506891	17.478489	6.3387568	16.0211189	1.1360846	25.3571586	15.1215767	7.6541589	16.9260445	8.8446801	9.7902782	18.7375177	8.5144696	69.9701135	12.2561238	7.67674	22.0471918	11.7698927	28.7967598	13.529064	22.2516591	60.7111503	8.7567837	14.2634814	11.6738087	12.9091338	17.8994094	4.5626591	25.1006729	21.0578153	22.0162883	26.656025	23.0296618	12.3454765	18.1725837	9.4088385	133.9459249	15.6227377	17.8046643	13.9108488	6.7710495	6.5067146	17.8076551	11.5310627	44.6319107	2.4689314	11.8655638	19.8164127	4.3543515	8.5860651	85.0989227	1.7773238	2.9041118	2.2609227	8.6566051	1.5961811	8.8675169	6.4150346	6.5764277	6.1884608	0.9882357	2.6133901	4.3394201	5.9572421	2.9505573	14.4401419	7.899483	4.6308598	4.5231587	4.7197872	9.7605913	17.7937566	6.3229406	2.2057054	14.2399907	3.6664087	9.3726119	2.4357629	10.6594539	6.5676623	15.5648224	1.4554401	22.1511331	5.6769898	22.3336277	8.3317592	7.0235884	13.1216108	28.7141477	4.9728726	4.3322237	4.2433375	8.7245269	6.8642698	8.4767444	17.8860336	12.6348127	3.6290757	10.4360234	4.3921396	3.1369243	14.1890633	2.704462
1555.55743016045	LE1	Hoedjes	Cont	Low	66.258837	20.067223	5.493825	14.039019	1.186778	23.460968	12.039662	7.470295	18.807417	7.931065	9.038991	18.048001	8.266654	64.919426	9.583566	7.157952	21.827589	11.97553	29.017375	13.076987	25.656945	58.785458	8.618819	14.029434	10.873927	13.258367	18.024416	5.371692	26.253319	20.329189	21.073969	28.547969	23.286507	11.626737	18.903981	9.37597	127.660524	17.018354	19.570769	14.076073	6.389746	5.963873	17.424351	10.654131	44.471443	2.545411	11.864638	19.175986	4.323587	8.344128	83.312973	1.746247	2.801276	2.145897	8.216753	1.540383	8.706708	6.208007	6.350621	6.329027	0.982531	2.817411	4.151339	5.632233	3.029386	13.602351	7.165497	4.465583	4.189664	4.183105	9.830946	17.222573	6.517992	2.151135	13.403244	3.404786	8.502809	2.391903	10.334913	6.649894	13.176145	1.366824	20.937516	5.681711	22.682914	8.274029	6.549556	13.015419	26.964646	4.730758	5.119247	4.451985	8.53572	5.360049	9.474238	17.385137	12.582101	3.62599	10.968437	4.666879	2.99482	13.842502	2.710506
1527.31987655004	LE2	Hoedjes	Cont	Low	65.200351	18.475205	5.229264	13.695237	1.180904	23.570761	11.300436	7.339771	18.819673	8.025185	9.272387	17.322753	8.443156	64.038236	8.925128	6.897755	21.135497	11.700947	28.257851	12.80544	22.466477	57.961343	8.303038	13.918402	10.318312	13.911466	17.533861	5.364204	26.616751	19.136215	21.026725	27.414379	22.152339	10.925486	18.210877	9.034049	125.346201	17.898848	19.494598	13.762736	6.621326	5.931261	16.817044	9.611989	43.061315	2.441449	11.761925	18.964303	4.272316	8.238499	83.541837	1.681903	2.786709	2.006166	8.437678	1.458986	8.536286	6.164187	6.280546	6.369232	1.093622	2.618638	4.12276	5.544008	3.034925	13.382736	7.526599	4.431239	4.268281	4.232662	9.514313	17.146603	6.448842	2.064746	13.639718	3.452037	8.754966	2.325483	9.973833	6.529195	13.378177	1.446353	20.742906	5.427402	22.346753	8.261358	6.661624	13.073859	27.223087	4.613823	4.54673	4.33609	8.313011	6.109503	8.749237	17.041256	11.958776	3.419251	10.733217	4.785276	2.919629	13.520808	2.762895
1487.22821675507	LE3	Hoedjes	Cont	Low	61.9192693	18.4807365	4.9305667	12.7245854	1.0801109	22.7132124	11.910989	7.2008076	17.5145273	8.2906354	8.9786156	17.2259542	8.1626713	63.8805842	10.8911304	6.5263874	20.9099637	11.3327771	24.4058281	12.8638059	23.4272403	55.5384951	8.6881866	13.6452235	10.5012459	12.3758569	16.845983	4.7240914	24.1933907	19.9766494	18.6302026	28.7830592	21.0423779	11.3254175	18.7823876	9.899604	123.7091212	14.0587882	17.6450889	13.9528996	5.8773593	5.6389171	16.1615582	11.0788212	42.3746254	2.6509774	10.9814968	18.0700329	4.1972168	7.7278712	80.0048169	1.6550717	2.6715304	1.9924866	7.7283704	1.4531121	8.315709	5.8044489	6.1286895	5.831641	0.8883683	3.0460946	3.9297794	5.5526638	3.0299095	12.9638951	6.571821	4.2327758	3.9712073	4.16329	9.3885573	16.2469176	6.288568	1.952383	12.348246	3.3167375	8.437389	2.3056481	10.2289836	6.2012922	13.0722083	1.3276999	22.3403337	5.4451267	21.6814432	7.8839554	6.9510105	12.7044783	26.1319932	4.4826242	5.2932381	4.0806144	7.7355511	5.1130739	9.8034901	17.3111783	12.2637318	3.4698359	10.8505602	4.3251583	2.8020983	12.9345288	2.5678731
1460.29604691811	LE4	Hoedjes	Cont	Low	61.961221	17.917173	5.066851	13.695983	1.140073	22.626409	11.746671	7.107624	16.22714	7.812934	8.851218	15.835449	7.929529	64.339154	11.820254	7.008687	20.50125	11.652953	25.163605	13.240655	21.760051	54.395818	8.148744	13.15106	10.289139	12.267578	16.475401	4.111415	22.900648	19.258142	19.539095	28.011159	20.266362	11.159076	17.94764	8.997879	112.125421	13.717116	17.945121	14.190111	5.853292	5.455556	16.459233	11.288219	42.745511	2.593298	11.207992	17.49635	4.07573	7.488884	78.021407	1.636466	2.702359	2.004419	7.54603	1.431356	8.171646	5.681901	5.932057	5.75474	1.006751	3.294626	3.84849	5.348145	2.943098	12.332713	6.726852	4.116366	3.677582	4.431589	9.336173	15.883279	6.103022	1.946768	12.389062	3.23433	8.196064	2.218023	10.203167	6.270668	12.457163	1.276501	24.191889	5.024318	20.744016	7.962526	6.671666	12.238136	26.646929	4.453027	5.048607	3.560798	7.412554	5.540459	11.648488	16.928217	11.895915	3.316184	10.654593	4.250354	2.725541	13.123479	2.528522
1648.4718541198	LP1	Hoedjes	Sel	Low	69.701983	20.327908	6.05667	16.78033	1.244277	25.659746	13.634266	8.155677	16.889187	9.404943	9.992887	19.598411	8.89602	68.157991	15.15457	7.947025	23.042424	12.843476	36.036599	13.953572	26.431345	63.135984	9.148724	14.863413	11.267114	15.090736	19.299767	5.204001	26.139852	21.38126	22.509562	28.227669	22.319437	12.944486	19.664319	8.694948	138.568782	20.684856	18.341949	14.485106	7.161963	6.572551	17.250578	11.334358	45.653445	2.78054	12.573917	20.781182	4.647189	9.172094	89.088763	1.839772	2.991992	2.10725	8.350283	1.669046	9.243616	6.578783	6.691584	5.823869	1.049102	2.979718	4.326985	6.076616	3.317368	15.251523	7.429922	4.983602	4.484073	4.48001	9.746781	18.307491	6.918269	2.292596	14.624664	3.705277	11.250931	2.460083	10.619204	7.390427	14.936337	1.520887	19.976213	6.315031	24.142801	8.727678	7.304317	13.452829	28.272146	5.15363	4.492083	4.614176	9.770366	6.15767	8.936007	18.220884	12.654196	3.650308	9.945918	4.415577	3.462771	14.062236	2.859649
1617.39569777908	LP2	Hoedjes	Sel	Low	67.9559921	21.1777069	5.72301	15.7472959	1.1792979	25.0991753	14.3852698	7.5605338	17.750907	8.8564245	10.2787011	18.9247913	8.6737334	71.0205467	11.2841697	7.747675	23.6470236	11.9683317	30.185772	13.1814982	23.8741643	60.8706559	9.2480269	14.7562065	11.5923283	13.5824024	20.003498	5.0414766	27.925878	22.1633225	23.4878048	29.8872848	22.9666777	12.2069342	19.9933593	9.490055	129.3006057	18.6572437	17.6342515	15.0302511	6.729969	6.5125951	18.4753408	10.2511928	46.3604675	2.8180395	12.1572932	20.0975732	4.5150677	8.7822238	85.0138509	1.945818	2.9176491	2.18991	8.3326944	1.6493446	9.2950783	6.7447531	6.6231517	5.940712	0.9556116	2.9178945	4.2984863	5.8611683	3.2432596	14.7342103	7.4444021	4.7338651	4.1407593	4.7777966	10.2848467	19.3424686	7.2423466	2.5206145	14.217087	3.6851584	11.7058494	2.4604009	10.4644572	6.7971071	13.651662	1.4617382	19.305623	5.88784	25.665494	8.6573242	6.6150008	13.8310542	28.0429571	5.1576035	4.5722469	4.6315766	9.2265995	6.099612	7.404127	18.0229322	12.9263035	3.6701824	8.5841311	5.0158399	3.2410784	14.1130721	2.7727572
1560.92232190182	LP3	Hoedjes	Sel	Low	65.712386	19.3564789	5.7702539	14.9640398	1.1813675	23.6618333	15.2258625	7.2685425	16.0627274	8.6097653	9.5592804	19.2714285	8.1774425	65.4561617	10.962593	7.7199964	22.4430478	11.7465053	28.8453704	13.0979883	22.5621126	58.5782937	9.0073128	14.3765901	11.702064	13.6316952	18.5523313	5.2301268	26.7507489	20.4904675	21.4064527	29.6255961	22.1478697	12.1409661	17.1419373	10.8009356	132.3546893	17.1817632	17.4023529	13.8786782	6.3417554	6.2090415	17.6772711	10.5967233	44.038178	2.5651756	11.6802466	18.7802892	4.3447159	8.1931668	84.749535	1.6335062	2.7942055	2.1347628	8.5955077	1.5564495	8.9748677	6.5430412	6.3251584	6.3586063	0.8462332	2.7896755	4.0427183	5.7798641	3.1038765	14.286399	7.4008976	4.4987477	4.1468276	4.5328286	10.2849358	17.8982283	6.4426039	2.1990305	13.0380241	3.5776036	9.5918966	2.3236635	9.9980164	6.3275567	13.4560043	1.3560726	19.5749494	5.5996201	23.7269153	8.1953357	6.3007924	13.3090553	26.8556386	4.8097107	4.5735913	4.7676271	8.8087258	6.0463827	6.672349	17.5501729	12.2960523	3.4760769	9.0015754	4.6991134	3.1136308	13.8182925	2.6627229
1656.05973336005	LP4	Hoedjes	Sel	Low	69.297024	19.735234	6.547889	14.042839	1.267265	26.312146	14.454772	7.513427	18.139549	9.007824	10.377937	19.486026	9.0479	67.646421	11.716936	8.2966	23.331215	12.427481	33.516495	12.998034	22.941829	62.873686	9.19048	15.30366	11.911072	14.7577	19.416415	5.058966	25.948584	22.423987	23.685374	29.641811	23.362071	11.969448	20.007397	9.617384	138.221754	19.211028	18.303836	14.692592	7.169613	6.491968	18.202541	11.049166	47.659463	2.836842	12.857506	20.741055	4.571116	9.109633	90.640768	1.996576	3.068837	2.13529	8.895223	1.705792	9.204809	6.848453	6.711666	6.667387	1.13815	3.081703	4.419313	6.050499	3.350413	15.381206	7.983558	5.05058	4.139174	4.645719	9.768275	19.326743	7.35624	2.668675	14.716992	3.983014	11.837157	2.48992	10.903588	7.018696	14.441667	1.504967	18.700023	6.028858	25.981015	8.86717	7.945121	14.626476	29.518392	5.108171	4.981123	4.456674	9.983366	6.011433	8.702158	18.27219	12.741212	3.669487	9.952957	4.215846	3.246049	14.284983	2.810449
1629.235	Sel_1	Remolina	Sel	NA	57.284	22.108	8.117	17.836	1.242	28.264	12.634	12.215	17.048	11.703	8.42	23.569	9.604	85.383	8.691	11.85	14.765	15.757	24.453	16.02	26.734	63.786	12.807	13.966	12.886	12.915	18.53	3.631	18.927	25.953	23.758	22.938	31.006	14.789	20.802	6.051	127.209	24.865	20.186	9.423	10.308	6.208	19.138	10.04	65.559	4.05	16.553	22.779	4.055	9.293	104.202	2.449	3.283	2.047	13.53	1.876	8.526	6.723	6.182	9.91	1.474	3.338	4.327	6.103	3.607	18.964	8.347	5.456	4.38	4.869	10.809	20.217	7.017	3.005	15.726	3.275	10.716	2.242	8.679	6.386	14.002	1.31	13.152	5.14	19.774	9.397	9.704	14.564	24.184	4.038	5.191	6.352	13.879	6.252	8.315	16.323	11.814	2.844	11.664	7.117	3.097	12.07	2.321
1517.691	Sel_2	Remolina	Sel	NA	51.633	15.912	6.828	15.41	1.03	28.106	10.408	9.766	16.923	10.71	8.279	20.331	9.392	77.785	8.433	11.613	13.104	14.501	24.384	13.992	24.877	55.086	11.688	13.972	12.865	12.842	15.623	3.846	18.321	21.473	20.13	18.306	29.371	14.139	18.064	6.166	144.825	22.523	17.477	8.231	10.826	5.005	18.821	8.471	58.134	4.298	15.1	20.903	3.898	8.002	96.89	2.92	2.915	1.851	13.647	1.564	7.441	7.203	5.947	10.509	0.977	2.646	3.728	5.934	3.837	16.526	8.184	4.645	4.109	4.032	9.431	17.48	6.033	2.702	13.415	2.944	9.35	1.891	8.078	5.982	16.213	1.383	12.525	4.816	19.036	8.202	8.377	15.496	25.181	3.539	4.64	5.749	13.487	6.346	6.997	14.658	10.013	2.428	10.282	5.931	2.615	10.328	2.009
1382.279	Sel_2La	Fabian	Sel	NA	38.37	10.401	7.246	7.509	0.778	29.89	9.564	6.966	13.12	8.685	11.005	14.324	10.503	57.779	5.913	13.826	12.446	9.843	15.516	11.921	13.97	46.742	8.419	14.607	19.829	13.762	12.383	4.138	12.196	16.177	13.886	17.006	18.605	6.011	12.067	6.663	185.116	23.143	10.102	8.585	10.613	3.556	11.764	4.934	55.323	2.718	14.891	19.497	4.061	6.692	93.688	2.016	2.668	2.445	14.35	1.43	6.168	7.628	6.842	12.039	0.908	1.866	3.082	6.633	3.749	11.746	6.789	4.291	3.984	2.992	8.138	13.612	4.506	1.797	13.078	3.172	6.533	1.381	8.721	5.039	14.424	2.317	6.675	4.875	10.216	7.279	4.182	16.938	40.824	3.171	5.409	2.511	9.979	6.883	1.661	13.97	7.336	2.336	11.573	6.217	1.621	7.639	1.465
1385.877	Sel_2Lb	Fabian	Sel	NA	44.512	12.421	5.039	9.179	0.882	31.682	9.011	8.488	17.888	8.401	11.261	13.842	10.141	56.856	5.317	12.358	14.048	9.592	17.234	14.898	14.577	49.364	9.372	14.253	18.303	16.495	13.023	4.553	16.012	16.728	16.396	17.81	22.712	9.237	14.458	5.582	154.174	19.415	11.388	9.675	9.967	4.026	12.57	6.12	52.593	2.623	14.058	19.573	4.175	7.364	77.25	2.118	2.753	2.265	11.154	1.441	7.286	7.364	6.916	11.558	0.878	1.33	2.972	7.005	3.928	12.659	7.002	4.225	4.265	3.512	7.856	15.213	5.101	2.242	11.607	3.14	6.99	1.619	9.145	4.969	13.573	2.094	8.343	5.073	11.673	7.549	5.336	17.692	36.181	3.499	5.512	4.308	8.917	6.943	3.35	14.985	8.959	2.225	11.651	5	2.026	8.998	1.776
1565.124	Sel_3	Remolina	Sel	NA	54.239	16.324	7.572	17.611	1.244	27.684	10.937	9.953	18.557	11.449	8.227	21.454	9.35	85.503	9.778	11.135	13.959	14.394	26.725	15.136	26.845	58.699	12.667	13.543	11.4	12.453	17.198	3.851	19.949	21.518	21.924	19.786	29.684	15.723	19.563	5.367	132.185	22.055	18.683	8.759	10.701	5.511	20.495	8.866	60.186	5.11	15.355	21.702	4.043	8.456	95.659	3.144	2.985	1.975	12.991	1.684	8.09	7.246	5.995	10.959	0.883	2.422	4.052	5.898	3.724	17.48	7.97	5.062	4.425	4.825	10.262	19.082	6.222	2.771	14.951	3.129	10.101	2.159	8.186	6.432	16.581	1.318	13.671	5.307	20.743	8.854	8.489	14.877	22.703	3.759	4.714	5.596	14.062	7.508	8.761	15.35	10.861	2.638	10.373	6.005	2.645	11.345	2.151
1376.255	Sel_La	Fabian	Sel	NA	40.043	11.302	7.585	9.967	0.796	28.528	8.793	8.249	11.472	10.636	10.204	14.011	9.644	56.311	9.805	11.259	13.007	11.315	18.755	8.223	16.338	46.179	9.103	14.122	17.746	15.011	10.97	2.796	16.136	16.791	12.996	15.366	25.835	8.892	15.876	5.183	178.436	22.167	12.055	9.296	7.991	3.075	12.67	7.471	45.928	2.423	14.256	18.874	3.793	6.62	78.624	2.053	2.678	1.907	11.778	1.415	6.096	7.225	6.377	8.855	0.865	2.159	3.216	6.082	3.356	11.124	6.976	3.877	4.415	2.409	7.189	13.907	4.505	1.649	10.485	2.961	8.035	1.451	8.602	5.249	16.222	1.739	11.479	4.454	10.321	7.525	3.395	16.144	35.51	3.472	7.975	4.646	10.334	7.289	7.231	13.9	7.256	2.347	16.011	4.202	1.867	8.935	1.599
1476.97	Sel_Lb	Fabian	Sel	NA	45.082	18.532	6.623	8.715	0.917	32.009	9.504	9.118	15.949	9.519	10.585	15.955	10.601	64.011	11.863	11.51	15.606	10.417	16.971	15.17	15.337	51.837	9.939	14.821	17.182	15.873	15.392	4.307	21.927	20.366	15.875	16.259	22.462	6.92	16.211	5.641	159.24	22.344	11.66	10.57	12	4.171	13.424	6.959	55.473	2.89	16.175	20.035	4.264	7.734	92.088	2.217	2.866	2.184	11.812	1.588	7.372	7.348	6.952	10.698	0.859	1.351	3.332	6.778	3.749	13.364	6.761	4.555	4.495	3.834	7.995	16.126	5.197	2.011	13.284	3.309	8.428	1.65	9.697	5.491	14.011	1.889	13.321	5.384	10.311	8.516	5.434	17.178	35.325	3.681	6.574	3.795	10.653	8.19	4.545	15.639	9.127	2.565	12.094	6.557	2.043	9.486	1.844
2477.226	Sel_O1	Carnes	Sel	NA	93.496	49.442	12.132	28.517	1.745	30.39	22.943	15.635	30.702	12.659	9.591	38.975	7.747	139.614	9.42	14.79	24.426	20.637	89.563	19.994	53.977	85.269	18.35	14.195	9.645	12.966	36.1	4.936	23.323	35.496	35.096	55.927	36.456	17.81	25.312	7.12	141.059	32.46	40.882	14.934	16.252	8.557	32.153	17.592	82.887	4.794	22.964	29.132	4.867	15.765	134.385	3.563	4.311	2.362	17.339	2.537	13.698	7.523	7.443	8.589	0.977	2.758	5.904	6.317	3.802	25.131	9.902	8.258	6.1	6.725	14.03	31.924	9.786	4.018	21.893	4.547	20.253	3.531	10.436	13.564	18.289	0.992	35.815	8.62	49.639	12.402	17.626	14.662	26.922	6.303	4.469	13.364	22.702	17.473	9.372	22.584	19.155	4.497	14.641	10.633	5.895	20.305	3.727
2249.206	Sel_O2	Carnes	Sel	NA	84.024	44.59	10.668	30.462	1.788	25.845	24.108	14.231	21.015	9.835	7.869	33.628	6.78	147.814	14.55	11.069	21.904	19.078	62.157	20.51	56.145	76.381	15.909	11.816	8.625	10.846	33.148	5.095	19.711	31.053	33.52	45.247	35.469	17.606	25.302	5.205	114.105	25.625	40.597	13.398	14.342	7.407	28.761	14.813	80.798	4.841	19.36	25.361	4.401	13.821	114.484	3.13	3.859	2.655	12.578	2.23	12.699	6.223	6.678	8.926	0.894	2.119	5.222	5.341	3.516	23.576	8.927	6.971	5.632	6.6	11.975	30.198	9.06	3.754	19.181	4.298	22.185	3.393	8.578	11.119	15.021	0.785	50.148	7.35	50.248	11.217	17.433	14.012	24.043	5.72	5.837	16.501	21.723	18.749	11.506	20.581	17.592	4.228	12.039	8.214	5.266	18.514	3.328
2301.168	Sel_O3	Carnes	Sel	NA	121.448	41.993	10.943	27.88	0.797	27.19	24.606	14.658	26.94	11.114	8.495	33.081	7.206	133.633	14.057	11.249	20.532	19.255	65.829	19.948	53.895	78.004	16.261	12.371	9.048	12.299	29.61	4.953	20.872	32.998	31.9	53.812	34.13	18.037	21.069	5.09	119.891	27.127	42.361	13.139	14.051	8.031	34.192	14.204	77.332	5.036	19.664	25.261	4.607	13.622	117.204	2.949	3.799	2.514	13.719	2.333	13.077	6.767	6.617	8.255	0.915	2.223	5.345	5.646	3.823	24.568	8.897	7.059	5.326	5.868	12.675	30.47	9.475	3.932	19.194	4.357	22.515	3.425	9.457	10.622	16.039	0.874	49.33	7.743	43.69	10.857	15.836	12.65	25.696	6.061	5.428	12.148	23.853	18.379	12.563	20.756	18.384	4.392	11.491	7.506	5.393	18.755	3.406
2378.848	Sel_O4	Carnes	Sel	NA	103.899	49.133	11.389	30.69	1.336	27.571	21.813	15.211	27.472	11.996	8.389	36.714	7.327	146.054	17.877	12.941	21.258	20.315	74.917	22.662	61.499	81.978	16.869	12.752	8.551	11.837	36.057	4.055	21.052	39.701	34.094	52.816	32.607	23.265	26.937	5.665	112.315	28.054	42.001	13.789	15.314	8.329	31.071	17.304	80.635	4.456	21.952	26.966	4.749	15.306	125.136	3.258	4.228	2.441	14.198	2.481	14.156	6.718	6.967	7.85	0.853	2.508	5.062	5.862	3.216	22.958	8.846	7.714	5.708	6.425	13.226	32.606	10.257	3.898	20.911	4.045	18.691	3.5	10.136	11.764	17.883	0.87	31.31	8.019	44.988	12.065	15.773	13.038	22.569	5.842	4.885	12.933	18.885	19.501	14.795	21.381	18.678	4.331	14.819	10.714	5.446	20.311	3.378
2232.064	Sel_O5	Carnes	Sel	NA	81.116	44.474	9.954	31.993	1.566	27.655	20.999	14.944	26.153	11.761	8.445	34.558	7.812	127.21	9.708	15.334	19.912	19.225	73.5	17.41	52.996	77.886	15.837	13.953	9.828	12.112	33.841	4.277	20.304	36.36	30.978	48.535	34.851	17.416	23.886	7.352	125.008	30.195	36.214	13.53	15.252	7.733	28.006	15.004	75.255	4.162	21.244	25.896	4.605	13.791	119.299	3.52	4.039	2.431	14.938	2.422	12.945	6.917	6.69	8.877	0.804	2.376	4.582	6.171	3.219	22.073	9.405	7.25	5.309	6.228	14.689	29.405	9.648	3.787	18.524	4.01	20.99	3.313	9.747	10.51	19.84	0.974	28.211	7.204	41.219	11.761	13.358	12.4	25.317	5.757	4.321	11.818	16.307	19.615	6.93	21.808	17.86	4.162	12.35	10.342	5.32	19.424	3.283
